Date,Open,High,Low,Close,Volume,Adj Close
2006-09-22,64.540001,64.669998,62.09,62.77,11133500,46.750653
2006-09-25,62.970001,64.900002,62.759998,64.330002,7679700,47.912531
2006-09-26,64.360001,66.50,64.290001,65.900002,7622500,49.081856
2006-09-27,65.900002,66.849998,65.139999,65.68,5032600,48.918
2006-09-28,65.639999,66.589996,65.169998,66.589996,5875500,49.595759
2006-09-29,67.00,67.059998,65.75,65.800003,4279900,49.007378
2006-10-02,65.449997,66.480003,65.300003,65.360001,4272400,48.679667
2006-10-03,65.370003,65.709999,64.489998,65.110001,5630500,48.493469
2006-10-04,63.810001,65.540001,63.50,65.540001,7106300,48.81373
2006-10-05,65.400002,68.809998,65.300003,68.239998,12215500,50.824669
2006-10-06,67.510002,68.110001,66.540001,68.050003,6587800,50.683162
2006-10-09,67.800003,69.949997,67.779999,68.900002,6839600,51.316235
2006-10-10,69.300003,69.410004,68.489998,69.059998,4698200,51.435398
2006-10-11,68.800003,68.809998,67.519997,68.32,3445200,50.884253
2006-10-12,68.699997,69.669998,68.559998,69.25,4324200,51.576911
2006-10-13,69.449997,69.449997,68.68,69.080002,3486100,51.450298
2006-10-16,69.330002,70.25,69.00,69.93,6685500,52.08337
2006-10-17,69.68,70.120003,68.57,69.900002,6039100,52.061028
2006-10-18,70.760002,70.919998,68.699997,69.080002,6577300,51.450298
2006-10-19,68.690002,69.150002,68.089996,69.019997,4933800,51.629823
2006-10-20,61.959999,62.279999,58.82,59.00,67780400,44.134449
2006-10-23,60.00,60.630001,59.16,60.419998,22097200,45.196667
2006-10-24,61.299999,61.799999,60.73,60.93,11647100,45.578169
2006-10-25,61.240002,62.09,60.779999,61.91,11557400,46.31125
2006-10-26,62.700001,62.779999,62.110001,62.349998,10545200,46.640387
2006-10-27,62.349998,62.349998,61.220001,61.27,9043700,45.832504
2006-10-30,61.169998,61.189999,60.490002,60.759998,5365800,45.451001
2006-10-31,61.00,61.130001,60.34,60.709999,6959600,45.413599
2006-11-01,60.709999,61.02,60.060001,60.50,9107300,45.256511
2006-11-02,60.50,61.119999,60.25,60.560001,7879900,45.301395
2006-11-03,60.630001,60.93,60.25,60.43,6511800,45.204149
2006-11-06,60.400002,60.59,59.68,59.849998,9579000,44.770283
2006-11-07,59.970001,60.400002,59.860001,59.919998,7659600,44.822646
2006-11-08,59.919998,60.400002,59.540001,60.099998,11509700,44.957294
2006-11-09,60.310001,60.400002,59.00,59.200001,7779700,44.284058
2006-11-10,59.450001,59.689999,58.990002,59.599998,5966900,44.583273
2006-11-13,59.259998,60.209999,59.240002,59.52,5139300,44.523431
2006-11-14,59.900002,60.439999,59.66,60.360001,6206800,45.151786
2006-11-15,60.50,61.66,60.369999,61.450001,8616700,45.967151
2006-11-16,61.650002,62.110001,61.310001,61.369999,4834000,45.907307
2006-11-17,61.369999,61.369999,60.450001,60.939999,7929600,45.585649
2006-11-20,60.509998,61.080002,60.50,60.91,3759100,45.563208
2006-11-21,60.549999,62.400002,60.200001,62.189999,9020900,46.520701
2006-11-22,62.93,63.099998,61.880001,62.790001,7005400,46.969527
2006-11-24,62.450001,63.330002,62.119999,62.869999,2965800,47.029369
2006-11-27,62.599998,63.189999,61.849998,61.970001,5817900,46.356133
2006-11-28,61.75,61.959999,60.599998,61.599998,6687500,46.079356
2006-11-29,62.049999,62.459999,61.700001,62.060001,3592400,46.423457
2006-11-30,62.150002,62.700001,61.610001,62.029999,3997000,46.401014
2006-12-01,62.439999,62.439999,60.299999,61.189999,7193700,45.772659
2006-12-04,61.389999,61.790001,60.950001,61.490002,4950300,45.997074
2006-12-05,61.50,62.50,61.389999,62.150002,4508600,46.490781
2006-12-06,62.299999,63.099998,62.040001,63.049999,6066400,47.164017
2006-12-07,63.25,63.950001,62.75,63.00,5392600,47.126615
2006-12-08,63.00,63.880001,63.00,63.400002,4098700,47.425833
2006-12-11,63.599998,63.66,62.66,63.07,4699700,47.178978
2006-12-12,63.00,63.299999,61.560001,62.279999,6677100,46.588024
2006-12-13,62.48,62.50,61.290001,61.490002,5110000,45.997074
2006-12-14,61.689999,62.470001,61.509998,62.119999,5352400,46.468338
2006-12-15,62.639999,62.740002,61.75,61.82,5763700,46.243926
2006-12-18,62.169998,62.59,61.66,61.919998,5306900,46.318729
2006-12-19,61.470001,62.00,61.150002,61.52,4304900,46.019514
2006-12-20,61.400002,61.889999,60.900002,61.369999,5575900,45.907307
2006-12-21,61.150002,61.529999,60.380001,60.810001,3249100,45.488405
2006-12-22,60.810001,60.889999,60.349998,60.59,2788000,45.323835
2006-12-26,60.50,61.130001,60.490002,60.900002,1933100,45.555729
2006-12-27,61.00,61.580002,60.900002,61.470001,2773800,45.982113
2006-12-28,61.380001,61.849998,61.27,61.310001,2402400,45.862426
2006-12-29,61.119999,61.650002,61.060001,61.330002,2363600,45.877387
2007-01-03,61.709999,62.310001,60.700001,61.16,6134800,45.750219
2007-01-04,61.25,61.279999,60.34,61.00,4058900,45.630532
2007-01-05,60.77,60.919998,59.950001,60.220001,6267100,45.047061
2007-01-08,60.09,60.57,59.860001,60.290001,3942900,45.099423
2007-01-09,60.459999,60.700001,60.00,60.619999,3928300,45.346276
2007-01-10,60.189999,60.389999,59.849998,60.32,6825100,45.121864
2007-01-11,60.139999,60.580002,59.900002,60.00,7440900,44.882491
2007-01-12,59.66,59.900002,59.200001,59.740002,6560800,44.688001
2007-01-16,59.869999,59.93,59.099998,59.240002,6842100,44.31398
2007-01-17,59.360001,60.68,59.25,59.91,7255600,44.815167
2007-01-18,59.599998,60.299999,59.599998,59.900002,7027500,45.033193
2007-01-19,60.099998,60.200001,59.279999,59.369999,5561400,44.634733
2007-01-22,59.369999,59.529999,57.98,58.169998,9881000,43.732565
2007-01-23,58.43,59.560001,58.169998,59.560001,8587300,44.777578
2007-01-24,59.790001,60.119999,59.049999,59.73,8014800,44.905384
2007-01-25,59.849998,60.119999,59.380001,59.630001,7481400,44.830204
2007-01-26,61.259998,61.419998,60.50,61.09,12450500,45.927841
2007-01-29,61.290001,62.290001,61.07,61.700001,9608800,46.386443
2007-01-30,62.150002,63.16,61.959999,62.880001,8941400,47.273575
2007-01-31,63.139999,64.339996,62.98,64.07,9617800,48.168223
2007-02-01,64.800003,65.25,64.449997,64.989998,10272800,48.859883
2007-02-02,65.00,65.370003,64.550003,65.25,5971000,49.055355
2007-02-05,65.25,65.300003,64.309998,64.489998,5253400,48.48398
2007-02-06,64.50,64.949997,64.32,64.419998,4873100,48.431354
2007-02-07,64.900002,65.900002,64.650002,65.639999,6546300,49.348558
2007-02-08,65.580002,65.849998,64.860001,65.629997,4528600,49.341039
2007-02-09,65.989998,65.989998,64.690002,64.800003,5576200,48.717044
2007-02-12,64.75,65.18,64.279999,64.599998,4974700,48.566679
2007-02-13,64.699997,65.18,64.309998,64.730003,4965100,48.664418
2007-02-14,65.449997,66.480003,65.169998,66.160004,7495500,49.739501
2007-02-15,68.00,68.199997,67.00,67.620003,9566900,50.837137
2007-02-16,67.790001,68.040001,67.300003,67.669998,4249900,50.874724
2007-02-20,67.540001,68.00,67.010002,67.93,6964300,51.070195
2007-02-21,67.589996,68.360001,67.330002,68.209999,7225300,51.2807
2007-02-22,68.25,68.43,67.330002,67.779999,4989400,50.957423
2007-02-23,67.510002,67.660004,67.07,67.260002,3777200,50.566487
2007-02-26,67.510002,67.769997,67.07,67.260002,3990400,50.566487
2007-02-27,66.050003,66.169998,63.509998,64.830002,10791600,48.739597
2007-02-28,64.669998,65.059998,63.009998,64.43,9555400,48.438874
2007-03-01,63.900002,64.290001,62.75,63.900002,7993700,48.040417
2007-03-02,63.400002,64.160004,62.939999,63.040001,6037300,47.393864
2007-03-05,62.52,63.799999,62.34,63.169998,6710700,47.491596
2007-03-06,63.560001,64.129997,63.189999,63.619999,5360600,47.82991
2007-03-07,63.73,64.650002,63.630001,64.230003,5284300,48.288515
2007-03-08,64.559998,64.989998,64.00,64.300003,4206200,48.341141
2007-03-09,64.459999,64.800003,64.010002,64.400002,3267700,48.41632
2007-03-12,64.300003,64.889999,63.630001,64.57,4949100,48.544126
2007-03-13,64.110001,64.650002,63.18,63.34,6297900,47.619405
2007-03-14,63.209999,63.779999,62.580002,63.639999,6611900,47.844946
2007-03-15,63.490002,63.91,63.169998,63.459999,4546400,47.709621
2007-03-16,63.720001,64.110001,62.900002,63.16,5239200,47.484079
2007-03-19,64.650002,64.75,63.889999,64.169998,5076000,48.243402
2007-03-20,64.169998,65.18,64.010002,64.860001,4730600,48.762151
2007-03-21,65.099998,66.449997,64.989998,66.209999,5864200,49.777088
2007-03-22,66.620003,66.870003,65.940002,66.540001,4674200,50.025185
2007-03-23,66.650002,67.43,66.599998,66.879997,3955400,50.280797
2007-03-26,67.449997,67.720001,66.260002,66.839996,7645500,50.250724
2007-03-27,66.309998,67.040001,66.139999,66.879997,4266500,50.280797
2007-03-28,66.550003,66.739998,65.75,66.239998,4428700,49.799641
2007-03-29,66.669998,66.910004,65.629997,66.190002,3752400,49.762054
2007-03-30,66.699997,67.690002,66.650002,67.029999,6216000,50.393569
2007-04-02,67.040001,67.150002,66.019997,66.75,4917200,50.183064
2007-04-03,67.209999,67.699997,66.839996,67.239998,5065400,50.551447
2007-04-04,67.239998,67.760002,66.93,67.480003,3255600,50.731885
2007-04-05,67.480003,68.00,67.400002,67.629997,3632700,50.844651
2007-04-09,67.760002,68.190002,67.080002,67.339996,3780700,50.626627
2007-04-10,67.199997,67.550003,66.400002,66.949997,3700000,50.333423
2007-04-11,67.00,67.169998,66.050003,66.349998,3778800,49.88234
2007-04-12,66.099998,66.75,65.860001,66.639999,4017800,50.100365
2007-04-13,66.949997,67.029999,66.330002,66.790001,3449700,50.213137
2007-04-16,67.029999,67.330002,66.470001,66.900002,5126400,50.295836
2007-04-17,67.00,67.760002,66.800003,67.660004,7919000,50.86721
2007-04-18,68.410004,69.860001,68.410004,69.370003,9469600,52.152798
2007-04-19,68.699997,68.93,68.080002,68.620003,6962400,51.813014
2007-04-20,72.029999,72.830002,70.709999,71.82,19014800,54.229241
2007-04-23,72.199997,73.00,71.739998,71.849998,10759000,54.251892
2007-04-24,71.900002,72.940002,71.830002,72.809998,6840800,54.97676
2007-04-25,73.00,73.489998,72.010002,73.230003,5801600,55.293894
2007-04-26,73.050003,73.339996,72.610001,73.00,4474400,55.120225
2007-04-27,72.599998,74.099998,72.50,73.760002,6509400,55.694081
2007-04-30,73.559998,73.919998,72.510002,72.620003,5221000,54.8333
2007-05-01,72.599998,73.309998,71.779999,73.239998,5284800,55.301441
2007-05-02,73.309998,74.290001,73.150002,73.400002,4313500,55.422255
2007-05-03,73.309998,73.690002,72.889999,73.360001,4111400,55.392052
2007-05-04,73.800003,74.18,72.830002,73.099998,3466500,55.195731
2007-05-07,72.949997,73.419998,72.379997,72.669998,3632400,54.87105
2007-05-08,72.50,73.849998,72.239998,73.43,4548500,55.444906
2007-05-09,73.400002,74.760002,73.300003,74.75,5651900,56.441601
2007-05-10,74.510002,74.900002,73.410004,73.809998,4533500,55.731832
2007-05-11,74.099998,75.00,73.849998,74.879997,5549100,56.539758
2007-05-14,75.00,76.459999,74.599998,76.300003,8043400,57.611964
2007-05-15,76.029999,76.839996,75.790001,76.010002,5614100,57.392992
2007-05-16,76.50,76.790001,75.129997,75.949997,5897500,57.347684
2007-05-17,75.18,75.199997,73.849998,74.839996,6486100,56.509554
2007-05-18,75.010002,75.25,74.470001,74.769997,5199400,56.4567
2007-05-21,74.769997,75.260002,74.32,74.849998,4445700,56.517107
2007-05-22,74.849998,75.730003,74.779999,75.510002,4168700,57.015457
2007-05-23,75.879997,77.25,75.809998,76.029999,5682700,57.408091
2007-05-24,76.029999,76.980003,75.080002,75.43,6316100,56.95505
2007-05-25,75.370003,76.589996,75.349998,75.709999,3337400,57.166469
2007-05-29,75.82,76.309998,75.279999,75.75,3813500,57.196672
2007-05-30,75.400002,78.639999,75.300003,78.480003,8529600,59.25802
2007-05-31,78.599998,78.889999,77.879997,78.580002,5709700,59.333526
2007-06-01,78.849998,79.459999,77.739998,78.139999,6532100,59.001293
2007-06-04,77.989998,78.410004,77.510002,78.290001,3212700,59.114555
2007-06-05,78.120003,78.879997,77.800003,78.650002,3480600,59.386381
2007-06-06,78.120003,79.120003,78.00,78.68,5391900,59.409032
2007-06-07,78.43,79.279999,77.099998,77.309998,6367900,58.374582
2007-06-08,77.239998,78.580002,77.050003,78.519997,5047500,59.288218
2007-06-11,78.32,79.459999,78.059998,78.75,3694100,59.461887
2007-06-12,78.300003,79.330002,78.019997,78.080002,4579000,58.95599
2007-06-13,78.459999,79.970001,78.010002,79.93,7961800,60.352872
2007-06-14,79.480003,81.00,79.480003,80.730003,6187700,60.956931
2007-06-15,81.550003,81.599998,81.00,81.110001,5875000,61.243856
2007-06-18,81.110001,82.129997,81.059998,81.849998,4548500,61.802608
2007-06-19,81.849998,82.800003,81.580002,82.489998,4052300,62.285853
2007-06-20,82.879997,82.889999,81.260002,81.379997,4160800,61.447723
2007-06-21,81.010002,81.629997,80.220001,81.470001,5261900,61.515683
2007-06-22,81.470001,81.989998,80.769997,80.900002,5134200,61.085292
2007-06-25,80.650002,81.580002,80.150002,80.699997,4386400,60.934274
2007-06-26,80.949997,81.139999,80.199997,80.290001,5537900,60.624698
2007-06-27,80.019997,80.290001,78.440002,79.510002,7854800,60.035743
2007-06-28,79.550003,79.629997,78.650002,79.089996,4736600,59.718609
2007-06-29,79.019997,79.349998,77.529999,78.300003,7513400,59.122107
2007-07-02,78.599998,80.870003,78.510002,80.449997,4866900,60.745506
2007-07-03,79.190002,79.190002,77.599998,77.989998,6246900,58.888031
2007-07-05,78.00,78.379997,77.160004,77.489998,4410300,58.510495
2007-07-06,77.760002,79.139999,77.599998,78.809998,4731900,59.507189
2007-07-09,79.239998,80.790001,79.080002,79.830002,6499300,60.277366
2007-07-10,80.019997,81.839996,80.00,81.220001,10013300,61.326915
2007-07-11,81.400002,82.580002,81.220001,82.169998,6648900,62.04423
2007-07-12,82.980003,84.150002,82.169998,84.089996,7163500,63.493966
2007-07-13,84.900002,85.900002,84.669998,85.129997,6337700,64.279242
2007-07-16,85.970001,86.489998,85.260002,85.900002,6032800,64.86065
2007-07-17,86.25,87.00,85.989998,86.470001,5677700,65.29104
2007-07-18,85.980003,86.980003,84.830002,86.230003,7014200,65.382029
2007-07-19,86.760002,87.00,85.629997,86.980003,6256100,65.9507
2007-07-20,79.75,83.199997,78.260002,83.199997,38719900,63.084592
2007-07-23,82.470001,82.989998,81.389999,82.00,10070300,62.174721
2007-07-24,81.82,82.370003,80.910004,81.660004,8273000,61.916926
2007-07-25,82.019997,82.059998,79.559998,80.50,9406700,61.037378
2007-07-26,79.480003,80.830002,76.800003,78.290001,11559100,59.361694
2007-07-27,78.699997,79.980003,75.25,76.019997,12589000,57.640513
2007-07-30,76.989998,77.75,75.669998,77.040001,6763900,58.413909
2007-07-31,78.110001,79.699997,77.870003,78.800003,11029000,59.748393
2007-08-01,78.610001,80.279999,78.080002,80.129997,10205100,60.756832
2007-08-02,80.25,80.800003,79.00,80.669998,6631600,61.166276
2007-08-03,80.110001,81.419998,78.919998,78.959999,7816900,59.869706
2007-08-06,79.00,81.110001,77.650002,81.00,7033600,61.416492
2007-08-07,80.379997,81.559998,79.459999,80.440002,6449800,60.991886
2007-08-08,80.300003,82.129997,79.690002,80.900002,6859400,61.340671
2007-08-09,79.620003,80.480003,78.410004,78.480003,8139000,59.50576
2007-08-10,77.68,78.50,76.889999,77.550003,8464000,58.800607
2007-08-13,78.110001,79.300003,77.809998,77.900002,3866600,59.065986
2007-08-14,77.910004,78.209999,76.589996,76.769997,5190900,58.209184
2007-08-15,76.50,77.32,74.529999,74.949997,7455600,56.829209
2007-08-16,73.00,74.110001,70.589996,73.00,16052900,55.350666
2007-08-17,75.239998,75.699997,71.809998,72.639999,10761200,55.077703
2007-08-20,72.970001,74.800003,72.230003,74.050003,6780200,56.146808
2007-08-21,74.309998,75.00,73.300003,74.279999,4737700,56.321197
2007-08-22,75.25,76.239998,74.879997,75.300003,5236400,57.094593
2007-08-23,75.980003,76.50,74.32,75.169998,5548200,56.99602
2007-08-24,75.43,76.410004,74.800003,76.32,3483400,57.867984
2007-08-27,75.870003,76.889999,75.510002,76.00,3136400,57.625351
2007-08-28,75.980003,76.239998,74.089996,74.160004,4653000,56.230214
2007-08-29,74.230003,75.099998,73.349998,75.040001,4401200,56.897452
2007-08-30,74.470001,75.699997,74.199997,74.660004,3579600,56.609328
2007-08-31,75.660004,76.279999,75.209999,75.769997,3341500,57.450956
2007-09-04,75.800003,77.370003,75.470001,76.849998,4472000,58.269844
2007-09-05,76.25,76.949997,75.059998,75.540001,4675700,57.276567
2007-09-06,75.699997,76.82,74.68,75.75,4614200,57.435794
2007-09-07,74.199997,74.50,73.099998,73.440002,6396200,55.684288
2007-09-10,73.550003,74.470001,72.639999,73.739998,4753800,55.911753
2007-09-11,74.099998,74.779999,73.50,73.889999,4688900,56.025489
2007-09-12,73.739998,74.00,72.50,72.769997,5656100,55.176271
2007-09-13,73.169998,73.400002,72.620003,72.989998,4667100,55.343082
2007-09-14,72.290001,73.800003,72.199997,73.160004,4028800,55.471985
2007-09-17,73.00,74.599998,73.00,73.690002,4660800,55.873845
2007-09-18,74.199997,77.959999,74.18,77.459999,7461900,58.732364
2007-09-19,78.660004,80.169998,77.650002,77.910004,7598000,59.07357
2007-09-20,77.900002,77.919998,76.610001,77.370003,4506500,58.664126
2007-09-21,78.139999,78.360001,77.370003,78.160004,5950300,59.263127
2007-09-24,78.639999,79.75,77.449997,77.720001,5683000,58.929505
2007-09-25,76.980003,77.309998,75.970001,76.370003,6759000,57.905898
2007-09-26,76.779999,76.779999,75.379997,76.660004,6032600,58.125784
2007-09-27,77.029999,78.029999,76.75,77.470001,4773400,58.739947
2007-09-28,77.50,79.00,77.440002,78.43,5644800,59.467846
2007-10-01,78.910004,80.040001,78.43,79.559998,4480100,60.324642
2007-10-02,79.970001,80.169998,78.43,79.639999,5048900,60.385302
2007-10-03,79.639999,79.650002,78.050003,78.559998,4610400,59.566414
2007-10-04,78.57,78.989998,77.169998,78.639999,4306000,59.627073
2007-10-05,79.010002,81.00,79.010002,80.330002,6658300,60.908481
2007-10-08,80.739998,81.610001,80.480003,81.339996,3633100,61.674287
2007-10-09,81.690002,82.739998,81.080002,82.510002,4899600,62.561419
2007-10-10,82.400002,82.410004,80.339996,81.160004,5167600,61.537812
2007-10-11,81.529999,81.760002,78.620003,79.440002,6784000,60.233658
2007-10-12,79.900002,80.449997,78.860001,80.300003,4482700,60.885735
2007-10-15,80.099998,80.099998,77.75,78.839996,6570500,59.778717
2007-10-16,78.50,78.989998,77.300003,77.75,6320200,58.95225
2007-10-17,78.349998,78.860001,76.25,77.129997,7299000,58.482147
2007-10-18,76.800003,77.75,75.25,77.660004,7790900,59.16014
2007-10-19,74.610001,75.699997,72.800003,73.57,19710700,56.044441
2007-10-22,72.650002,74.110001,71.629997,73.50,10289100,55.991116
2007-10-23,73.800003,74.599998,73.089996,74.419998,7150800,56.691956
2007-10-24,74.00,75.980003,74.00,75.790001,9153500,57.735602
2007-10-25,75.239998,75.849998,73.580002,74.669998,6588900,56.882402
2007-10-26,74.599998,75.099998,73.75,75.040001,4844400,57.164264
2007-10-29,75.010002,75.360001,73.800003,73.900002,6442200,56.295831
2007-10-30,73.849998,74.290001,73.230003,73.459999,4088700,55.960644
2007-10-31,73.410004,75.160004,73.25,74.610001,6216400,56.836697
2007-11-01,74.290001,74.290001,72.839996,73.309998,6177600,55.846376
2007-11-02,73.510002,75.129997,72.57,74.760002,5967900,56.950966
2007-11-05,73.559998,74.120003,73.120003,73.50,5979600,55.991116
2007-11-06,73.559998,75.00,73.50,74.919998,5091300,57.072848
2007-11-07,74.010002,74.980003,73.599998,73.599998,4672300,56.067294
2007-11-08,73.660004,73.830002,71.82,72.43,9649900,55.176008
2007-11-09,71.940002,72.099998,69.669998,70.410004,8790800,53.637207
2007-11-12,70.25,70.550003,69.480003,69.599998,7588200,53.020158
2007-11-13,70.089996,71.300003,69.029999,71.07,7243000,54.139981
2007-11-14,71.639999,72.00,69.849998,70.029999,7500400,53.347725
2007-11-15,69.889999,70.650002,69.290001,69.730003,7699600,53.119194
2007-11-16,70.059998,70.25,68.540001,69.440002,7640300,52.898276
2007-11-19,69.400002,69.50,67.410004,68.199997,7385700,51.95366
2007-11-20,68.169998,69.230003,67.160004,68.279999,7487700,52.014604
2007-11-21,67.580002,68.730003,67.00,67.940002,6311100,51.7556
2007-11-23,68.529999,68.730003,67.639999,68.629997,2459900,52.281227
2007-11-26,68.760002,69.709999,67.75,67.830002,4521900,51.671803
2007-11-27,68.050003,69.43,67.900002,68.82,7098800,52.425968
2007-11-28,69.480003,71.349998,68.82,71.190002,6637000,54.231398
2007-11-29,71.099998,72.339996,70.75,71.720001,5272100,54.635142
2007-11-30,72.50,73.309998,71.330002,71.900002,5655000,54.772263
2007-12-03,71.410004,72.68,71.029999,72.059998,5505400,54.894146
2007-12-04,71.769997,72.260002,71.300003,72.010002,5083200,54.85606
2007-12-05,72.599998,73.029999,72.209999,72.709999,4418300,55.389307
2007-12-06,72.68,74.400002,72.370003,74.349998,4659200,56.638632
2007-12-07,74.339996,74.769997,73.709999,74.199997,3804500,56.524363
2007-12-10,74.50,77.220001,74.199997,76.580002,7569700,58.337412
2007-12-11,76.849998,77.260002,73.660004,73.720001,8788500,56.15871
2007-12-12,75.25,75.870003,73.160004,73.82,6841900,56.234887
2007-12-13,73.50,74.510002,73.290001,74.220001,4558100,56.539602
2007-12-14,73.540001,74.519997,73.300003,73.389999,4083100,55.90732
2007-12-17,72.00,72.150002,70.910004,71.160004,9342800,54.208545
2007-12-18,71.529999,71.970001,70.07,71.050003,7376600,54.124748
2007-12-19,70.919998,71.68,70.169998,70.839996,4241800,53.964769
2007-12-20,71.209999,71.839996,70.709999,71.510002,3286600,54.475168
2007-12-21,72.050003,73.360001,71.370003,72.730003,7334400,55.404545
2007-12-24,73.00,73.209999,72.099998,72.699997,2176100,55.381687
2007-12-26,72.970001,73.93,72.449997,73.690002,3466500,56.135857
2007-12-27,72.879997,73.870003,72.419998,72.730003,3336500,55.404545
2007-12-28,73.010002,73.650002,72.900002,73.160004,3043600,55.732113
2007-12-31,73.00,73.709999,72.389999,72.559998,2639600,55.275038
2008-01-02,72.559998,72.669998,70.050003,70.629997,6337800,53.804795
2008-01-03,71.010002,71.489998,69.940002,70.379997,4385900,53.614349
2008-01-04,69.650002,69.940002,68.099998,68.529999,7697200,52.20505
2008-01-07,69.00,69.129997,67.800003,68.730003,8790400,52.35741
2008-01-08,68.940002,69.489998,67.040001,67.150002,7662300,51.15379
2008-01-09,67.120003,67.260002,65.25,67.230003,9845500,51.214734
2008-01-10,66.599998,68.199997,65.540001,67.410004,6914600,51.351855
2008-01-11,67.800003,68.330002,66.00,66.010002,9247500,50.285357
2008-01-14,66.730003,67.50,65.839996,67.269997,8106700,51.2452
2008-01-15,66.360001,66.730003,65.220001,65.400002,9353400,49.820668
2008-01-16,65.209999,66.199997,63.900002,64.269997,13079600,48.959849
2008-01-17,64.330002,64.830002,62.139999,62.470001,11011400,47.856703
2008-01-18,63.029999,65.050003,62.299999,62.810001,9225400,48.117169
2008-01-22,59.599998,64.449997,59.599998,63.82,9870200,48.890903
2008-01-23,62.560001,65.190002,61.189999,65.080002,10896500,49.85616
2008-01-24,65.300003,65.970001,64.209999,65.25,8160300,49.986391
2008-01-25,67.650002,67.75,65.110001,65.93,9286700,50.507322
2008-01-28,66.690002,68.629997,64.970001,68.209999,10984100,52.253972
2008-01-29,68.779999,69.620003,68.489998,68.989998,8283600,52.85151
2008-01-30,68.830002,70.470001,68.290001,68.440002,7904500,52.430172
2008-01-31,67.510002,71.639999,67.50,70.989998,8826800,54.383659
2008-02-01,71.150002,72.169998,70.599998,71.760002,6526400,54.97354
2008-02-04,71.779999,71.980003,70.599998,70.949997,4565300,54.353016
2008-02-05,69.839996,70.099998,67.519997,67.519997,11709400,51.725378
2008-02-06,68.120003,69.050003,67.550003,67.980003,7305000,52.077778
2008-02-07,67.550003,68.900002,67.32,68.32,6506000,52.338241
2008-02-08,68.089996,68.690002,67.620003,68.010002,4496000,52.100759
2008-02-11,68.120003,69.43,67.559998,69.419998,4979000,53.180922
2008-02-12,69.980003,71.260002,69.610001,70.00,6703400,53.625247
2008-02-13,70.610001,71.910004,70.150002,71.650002,7502000,54.889272
2008-02-14,71.529999,71.989998,70.190002,70.440002,5418800,53.962322
2008-02-15,70.00,70.339996,69.18,69.949997,5355800,53.586941
2008-02-19,70.610001,71.110001,69.860001,70.400002,5415300,53.931678
2008-02-20,69.93,71.50,69.459999,71.25,4717500,54.582841
2008-02-21,71.989998,72.18,70.550003,70.790001,5371200,54.230447
2008-02-22,70.949997,71.650002,69.82,71.18,5231500,54.529216
2008-02-25,71.25,72.330002,70.629997,72.25,5190100,55.348916
2008-02-26,72.00,73.760002,71.779999,73.300003,6203900,56.153297
2008-02-27,73.00,75.190002,72.529999,74.220001,7163300,56.858084
2008-02-28,73.830002,74.699997,73.150002,74.389999,6024500,56.988315
2008-02-29,73.769997,74.339996,72.00,72.330002,8823500,55.410203
2008-03-03,72.099998,73.610001,72.099998,73.199997,6104700,56.076684
2008-03-04,72.669998,72.879997,70.470001,71.739998,7998400,54.958216
2008-03-05,72.019997,72.769997,70.889999,71.849998,7258800,55.042484
2008-03-06,71.639999,71.839996,70.639999,70.75,5442600,54.199803
2008-03-07,70.040001,71.110001,68.900002,69.839996,6961000,53.502672
2008-03-10,70.00,70.309998,68.300003,68.720001,7146000,52.644672
2008-03-11,69.519997,72.730003,69.519997,72.610001,7690800,55.624703
2008-03-12,73.800003,76.639999,73.75,75.25,14346200,57.64714
2008-03-13,74.269997,76.050003,73.330002,75.669998,8559700,57.96889
2008-03-14,76.50,76.800003,73.480003,74.790001,8571100,57.294747
2008-03-17,72.870003,75.220001,72.510002,74.459999,8913600,57.04194
2008-03-18,75.720001,76.870003,74.629997,76.870003,9404400,58.888184
2008-03-19,76.620003,77.00,73.730003,73.730003,7377400,56.482709
2008-03-20,74.110001,74.279999,72.800003,73.82,9254000,56.551653
2008-03-24,74.059998,76.50,74.059998,76.029999,5374000,58.244678
2008-03-25,76.389999,76.940002,75.32,76.639999,5211600,58.711984
2008-03-26,76.040001,77.610001,75.870003,77.360001,7498900,59.263559
2008-03-27,77.68,78.00,76.709999,77.029999,7068200,59.010753
2008-03-28,77.370003,78.00,76.440002,77.089996,4421300,59.056716
2008-03-31,77.00,78.629997,77.00,78.290001,6068700,59.976009
2008-04-01,78.889999,79.989998,78.790001,79.980003,9342800,61.270678
2008-04-02,79.849998,79.980003,78.089996,78.510002,8160000,60.144546
2008-04-03,78.190002,78.360001,76.779999,77.07,7971500,59.041397
2008-04-04,76.860001,78.57,76.849998,77.830002,4885200,59.623615
2008-04-07,78.25,78.449997,76.970001,77.25,5320900,59.17929
2008-04-08,76.849998,77.919998,76.470001,77.589996,4019000,59.439753
2008-04-09,77.739998,77.739998,75.650002,76.160004,4582900,58.344271
2008-04-10,76.019997,76.93,75.50,75.709999,6994500,57.999534
2008-04-11,75.120003,75.849998,74.379997,74.800003,9044900,57.302409
2008-04-14,74.790001,76.019997,74.699997,75.540001,4447000,57.869303
2008-04-15,76.089996,76.75,74.910004,75.949997,5458400,58.183391
2008-04-16,76.75,79.169998,76.519997,79.019997,7640200,60.53524
2008-04-17,77.849998,80.00,77.610001,78.589996,9966100,60.48137
2008-04-18,81.029999,85.449997,81.00,85.279999,20117900,65.629868
2008-04-21,83.889999,84.449997,82.050003,83.330002,9813300,64.129188
