class,symbol,datetime,sl3,sl6,sl12,sl20,sl30,sl60,sl90,sbm10,sbm20,sam10,sam20,ram20,ram30,rbm10,rbm20,sam90,sam180,sam360,sbm90,sbm180,sbm360
0,spy,2011-05-10,56.383,-4.282,13.019,12.872,12.445,3.456,8.971,5.864,5.864,56.383,27.114,0.041,0.041,0.004,0.004,8.971,16.450,15.323,5.864,5.864,5.864
0,spy,2011-05-11,5.961,-15.840,4.989,11.295,6.522,1.262,7.678,18.233,18.233,15.530,18.574,0.030,0.030,0.015,0.015,7.678,15.595,14.605,18.233,18.233,18.233
0,spy,2011-05-12,8.907,3.090,1.793,13.768,5.799,2.594,7.023,10.995,10.995,22.004,20.365,0.035,0.035,0.010,0.010,17.634,15.847,14.826,10.995,10.995,10.995
0,spy,2011-05-13,-44.896,5.364,-10.012,9.425,3.645,0.237,6.178,17.518,17.518,5.364,14.808,0.027,0.027,0.018,0.018,15.193,15.210,14.291,17.518,17.518,17.518
0,spy,2011-05-16,-30.993,-12.543,-17.878,4.355,0.100,-1.316,4.831,22.243,21.589,0.000,10.602,0.020,0.020,0.022,0.024,13.228,14.873,13.846,21.589,21.589,21.589
1,spy,2011-05-17,-47.133,-19.176,-19.913,9.995,-0.225,-1.685,5.041,39.744,19.913,0.000,9.995,0.020,0.020,0.020,0.024,12.883,14.779,13.774,19.913,19.913,19.913
0,spy,2011-05-18,7.958,-18.523,-11.379,11.614,2.802,3.199,6.310,18.523,11.671,89.360,11.614,0.023,0.029,0.011,0.015,14.734,15.325,14.239,11.671,11.671,11.671
0,spy,2011-05-19,37.290,2.975,-6.447,5.935,2.544,4.656,6.738,12.512,9.162,56.694,5.935,0.012,0.032,0.009,0.013,14.970,13.430,14.316,9.162,9.162,9.162
0,spy,2011-05-20,11.014,-18.137,-7.540,-0.635,0.725,3.412,5.389,20.792,13.780,11.014,11.014,0.003,0.023,0.017,0.021,12.801,12.251,13.782,13.780,13.780,13.780
0,spy,2011-05-23,-57.061,-24.619,-9.667,-5.911,-2.007,-0.340,3.007,31.157,20.019,0.000,0.000,0.000,0.011,0.028,0.032,9.915,11.424,13.043,20.019,20.019,20.019
1,spy,2011-05-24,-67.567,-15.517,-13.972,-10.535,-1.283,-1.502,3.099,28.851,19.316,0.000,0.000,0.000,0.011,0.029,0.033,9.527,11.305,12.938,19.316,19.316,19.316
1,spy,2011-05-25,-30.437,-9.762,-14.413,-12.088,2.333,1.859,2.655,22.127,16.451,33.346,33.346,0.003,0.014,0.020,0.030,10.044,11.060,13.071,16.451,16.451,16.451
1,spy,2011-05-26,23.727,-16.870,-17.603,-11.425,3.905,2.274,2.985,15.398,13.232,39.788,39.788,0.008,0.019,0.015,0.025,10.810,11.059,13.276,13.232,13.232,13.232
1,spy,2011-05-27,39.409,-14.479,-5.765,-10.701,4.941,0.050,4.557,14.479,10.701,39.409,39.409,0.012,0.023,0.009,0.021,11.391,10.979,13.437,10.701,10.701,10.701
0,spy,2011-05-31,63.197,16.092,-1.111,-4.845,7.220,3.057,5.916,0.000,4.845,55.892,55.892,0.022,0.033,0.000,0.010,13.290,11.319,13.972,5.340,5.340,5.340
0,spy,2011-06-01,-28.321,-2.398,-13.491,-14.219,3.345,0.558,3.029,224.611,19.627,0.000,0.000,0.000,0.010,0.022,0.029,8.508,9.733,12.622,15.193,15.193,15.193
0,spy,2011-06-02,-44.441,-2.779,-9.135,-11.496,1.066,-1.069,2.264,117.494,19.044,0.000,0.000,0.000,0.003,0.023,0.030,8.145,9.609,12.508,14.978,14.978,14.978
0,spy,2011-06-03,-110.699,-24.800,-17.209,-11.938,-6.712,-2.480,1.075,110.699,23.595,0.000,0.000,0.000,0.000,0.033,0.040,6.110,8.905,11.902,18.355,18.355,18.355
0,spy,2011-06-06,-71.535,-49.624,-32.996,-19.225,-11.810,-1.154,-0.540,108.599,27.927,0.000,0.000,0.000,0.000,0.043,0.050,4.047,8.174,11.271,21.667,21.667,21.667
0,spy,2011-06-07,-70.093,-56.800,-35.392,-21.378,-11.673,-2.395,-0.880,88.065,26.767,0.000,0.000,0.000,0.000,0.044,0.051,3.865,8.266,11.190,21.059,21.059,21.059
1,spy,2011-06-08,-51.117,-80.059,-32.370,-27.416,-15.753,-2.089,0.609,80.059,27.416,0.000,0.000,0.000,0.000,0.048,0.055,3.061,7.950,10.917,21.745,21.745,21.745
0,spy,2011-06-09,9.299,-31.218,-16.785,-18.744,-15.405,1.089,0.622,58.244,22.131,76.312,76.312,0.008,0.008,0.041,0.042,4.325,8.392,11.277,18.403,18.403,18.403
1,spy,2011-06-10,-35.153,-52.253,-27.473,-27.687,-20.841,1.876,-2.669,67.643,27.687,0.000,0.000,0.000,0.000,0.054,0.055,1.876,7.457,10.487,22.318,22.318,22.318
1,spy,2011-06-13,-18.689,-34.760,-29.521,-23.650,-21.330,-0.196,-2.376,59.303,59.303,7.837,7.837,0.001,0.001,0.053,0.053,1.975,7.048,10.484,21.330,21.330,21.330
0,spy,2011-06-14,-2.060,3.617,-23.058,-14.528,-16.884,2.035,-1.240,41.364,41.364,67.398,67.398,0.013,0.013,0.041,0.041,4.014,7.822,11.103,16.811,16.811,16.811
0,spy,2011-06-15,-15.152,-25.073,-40.509,-23.091,-21.391,-3.494,-3.499,36.779,53.103,0.000,0.000,0.000,0.000,0.037,0.058,1.057,6.628,10.119,21.554,21.554,21.554
0,spy,2011-06-16,-10.441,-14.536,-46.948,-26.273,-18.616,-2.565,-3.932,33.629,46.948,22.044,22.044,0.002,0.002,0.034,0.056,1.387,6.730,10.191,20.279,20.279,20.279
1,spy,2011-06-17,-58.511,-30.268,-30.459,-28.326,-16.366,-3.355,-4.626,25.840,44.762,1.181,1.181,0.000,0.000,0.026,0.058,1.061,6.569,10.048,20.222,20.222,20.222
1,spy,2011-06-20,17.845,1.306,-25.494,-22.117,-16.145,-4.074,-3.839,18.768,38.123,17.845,17.845,0.005,0.005,0.013,0.053,1.825,6.851,10.268,18.283,18.283,18.283
0,spy,2011-06-21,56.297,22.840,-6.198,-9.882,-13.039,-2.348,-2.410,0.000,26.934,47.827,47.827,0.019,0.019,0.000,0.040,3.868,7.668,10.928,14.212,14.212,14.212
0,spy,2011-06-22,42.503,-8.377,-2.389,-12.429,-17.664,-2.939,-3.706,60.255,28.864,25.980,25.980,0.013,0.013,0.006,0.046,2.902,6.195,10.572,15.373,15.373,15.373
0,spy,2011-06-23,15.662,16.795,-4.265,-15.447,-15.224,-4.500,-4.272,44.418,28.779,16.795,16.795,0.010,0.010,0.009,0.049,2.435,5.982,10.381,15.682,15.682,15.682
1,spy,2011-06-24,-67.980,-6.415,-10.447,-23.271,-20.408,-7.482,-5.179,67.980,33.317,0.000,0.000,0.000,0.000,0.020,0.060,0.713,5.235,9.749,18.080,18.080,18.080
1,spy,2011-06-27,-18.911,11.675,-9.402,-20.860,-15.170,-5.845,-4.906,29.162,27.155,89.110,89.110,0.009,0.009,0.012,0.052,1.965,5.434,10.156,15.557,15.557,15.557
1,spy,2011-06-28,34.035,24.928,13.127,-19.607,-8.960,-4.431,-3.840,0.000,19.607,110.402,110.402,0.022,0.022,0.000,0.039,3.775,6.172,10.771,12.192,12.192,12.192
1,spy,2011-06-29,102.779,16.351,19.708,-4.360,-6.133,-3.177,-3.147,0.000,4.360,102.779,102.779,0.031,0.031,0.000,0.009,4.929,6.849,11.162,9.965,9.965,9.965
1,spy,2011-06-30,104.997,42.745,17.076,0.911,-5.929,-1.589,0.118,0.000,0.000,101.727,101.727,0.041,0.041,0.000,0.000,6.201,7.418,11.605,7.602,7.602,7.602
0,spy,2011-07-01,110.845,73.006,45.268,13.418,-1.881,0.324,2.459,0.000,0.000,112.136,112.136,0.056,0.056,0.000,0.000,8.179,8.320,12.316,4.181,4.181,4.181
0,spy,2011-07-05,78.794,92.001,42.616,18.483,0.499,0.613,2.444,8.214,8.214,92.001,92.001,0.055,0.055,0.001,0.001,7.956,8.220,12.225,4.268,4.268,4.268
1,spy,2011-07-06,50.517,78.552,45.389,19.425,4.821,1.392,1.377,0.000,0.000,80.661,80.661,0.056,0.056,0.000,0.000,8.018,8.251,12.239,3.920,3.920,3.920
0,spy,2011-07-07,35.842,73.940,49.987,27.021,8.614,3.649,1.844,0.000,0.000,84.280,84.280,0.067,0.067,0.000,0.000,9.327,8.867,12.724,1.669,1.669,1.669
0,spy,2011-07-08,14.697,46.920,31.866,19.320,5.061,3.714,2.945,70.923,70.923,66.504,66.504,0.060,0.060,0.007,0.007,8.246,7.791,12.307,3.100,3.100,3.100
0,spy,2011-07-11,-49.762,0.000,21.373,17.124,-2.581,0.647,0.644,125.222,125.222,40.691,40.691,0.041,0.041,0.025,0.025,5.736,6.509,11.334,6.672,6.672,6.672
1,spy,2011-07-12,-97.518,-31.362,20.135,14.487,-5.268,-0.203,-1.723,97.518,97.518,27.044,32.905,0.036,0.036,0.029,0.029,5.107,6.874,11.074,7.374,7.374,7.374
0,spy,2011-07-13,-63.492,-24.537,33.055,9.743,-7.561,-0.252,-0.528,65.012,65.012,17.205,33.055,0.040,0.040,0.026,0.026,5.470,7.059,11.198,6.597,6.597,6.597
0,spy,2011-07-14,-26.269,-37.820,19.475,15.391,-2.376,0.472,-0.423,65.455,65.455,1.606,24.992,0.032,0.032,0.033,0.033,4.535,6.550,10.812,7.753,7.753,7.753
0,spy,2011-07-15,7.357,-45.188,13.373,17.243,-0.101,0.482,-0.746,45.188,45.188,58.047,27.488,0.038,0.038,0.027,0.027,5.199,6.898,11.056,6.555,6.555,6.555
1,spy,2011-07-18,-31.098,-46.999,-0.701,14.010,0.486,-3.118,-1.494,50.131,50.131,0.000,19.977,0.030,0.030,0.035,0.035,4.130,6.309,10.610,7.900,7.900,7.900
1,spy,2011-07-19,45.826,9.598,4.799,19.695,9.532,-1.308,2.386,24.287,24.287,162.315,29.178,0.047,0.047,0.019,0.019,6.036,7.340,11.358,4.931,4.931,4.931
1,spy,2011-07-20,24.299,15.855,-7.903,12.360,9.538,-1.235,1.537,22.245,22.245,78.095,27.090,0.046,0.046,0.020,0.020,5.894,7.256,11.286,4.948,4.948,4.948
0,spy,2011-07-21,99.023,33.500,4.235,22.616,15.756,-0.371,3.793,6.427,6.427,99.023,33.646,0.061,0.061,0.006,0.006,7.484,8.130,11.923,2.495,2.495,2.495
0,spy,2011-07-22,46.460,46.463,3.794,24.474,13.344,-1.339,5.203,0.000,5.239,75.990,32.249,0.061,0.061,0.000,0.006,7.480,8.127,11.911,2.338,2.338,2.338
0,spy,2011-07-25,29.652,27.084,-9.419,27.679,16.275,-2.792,6.736,55.729,9.419,49.307,27.679,0.055,0.055,0.006,0.011,6.736,7.710,11.591,3.230,3.230,3.230
0,spy,2011-07-26,-28.751,34.709,-6.634,21.065,14.696,-3.787,4.763,46.441,11.536,34.709,21.065,0.042,0.051,0.009,0.015,24.484,7.421,11.366,3.787,3.787,3.787
0,spy,2011-07-27,-98.578,-26.746,-8.651,3.819,3.299,-6.876,2.470,98.578,25.118,0.000,3.819,0.008,0.030,0.030,0.035,13.585,6.051,10.330,7.005,7.005,7.005
0,spy,2011-07-28,-89.915,-30.531,-7.483,-1.912,8.398,-6.766,0.411,80.993,25.315,0.000,0.000,0.000,0.027,0.032,0.038,11.692,5.832,10.154,7.342,7.342,7.342
1,spy,2011-07-29,-100.002,-63.945,-15.865,-10.002,5.316,-6.799,0.034,78.021,27.842,0.000,0.000,0.000,0.020,0.039,0.045,8.280,5.371,9.796,8.261,8.261,8.261
0,spy,2011-08-01,-46.452,-71.828,-13.684,-19.191,4.539,-6.025,-0.754,71.828,28.595,0.000,0.000,0.000,0.016,0.043,0.049,6.214,5.078,9.562,8.761,8.761,8.761
0,spy,2011-08-02,-121.077,-103.863,-39.234,-31.089,-5.769,-10.817,-4.592,96.491,40.509,0.000,0.000,0.000,0.000,0.068,0.073,0.000,3.485,8.347,12.337,12.337,12.337
0,spy,2011-08-03,-81.445,-89.502,-28.329,-29.111,-8.446,-10.577,-4.341,78.113,35.733,54.188,54.188,0.005,0.005,0.062,0.068,54.188,3.787,8.560,11.394,11.394,11.394
1,spy,2011-08-04,-220.531,-131.955,-78.292,-55.777,-21.787,-19.148,-9.094,118.228,55.777,0.000,0.000,0.000,0.000,0.106,0.112,0.000,0.987,6.426,17.690,17.690,17.690
0,spy,2011-08-05,-143.703,-129.780,-78.967,-53.274,-21.356,-17.802,-9.926,107.743,107.743,0.000,0.000,0.000,0.000,0.108,0.108,0.000,0.874,6.339,17.624,17.624,17.624
1,spy,2011-08-08,-367.493,-219.980,-137.743,-74.676,-38.246,-28.156,-17.164,161.175,150.772,0.000,0.000,0.000,0.000,0.161,0.166,0.000,0.000,3.554,25.675,25.675,25.675
0,spy,2011-08-09,-77.055,-146.244,-105.885,-52.968,-27.252,-20.591,-12.662,118.878,105.885,464.992,464.992,0.046,0.046,0.119,0.127,464.992,464.992,5.378,19.843,19.843,19.843
1,spy,2011-08-10,-216.245,-175.313,-134.125,-74.143,-44.544,-26.153,-17.407,140.199,127.405,1.336,1.336,0.000,0.000,0.140,0.166,1.336,1.336,3.539,24.921,24.921,24.921
1,spy,2011-08-11,150.543,-116.774,-100.002,-51.936,-34.144,-19.824,-13.282,98.986,91.555,150.543,150.543,0.045,0.045,0.099,0.128,150.543,150.543,5.287,19.444,19.444,19.444
1,spy,2011-08-12,18.159,-29.658,-79.632,-51.523,-34.983,-20.145,-12.609,86.677,81.538,130.501,130.501,0.052,0.052,0.087,0.122,130.501,130.501,5.544,18.385,18.385,18.385
0,spy,2011-08-15,247.276,7.495,-61.434,-38.244,-33.104,-17.399,-10.840,63.364,64.831,148.940,148.940,0.074,0.074,0.063,0.104,148.940,148.940,6.391,15.660,15.660,15.660
1,spy,2011-08-16,64.206,108.825,-62.759,-49.499,-35.423,-17.489,-11.443,57.947,65.520,108.825,108.825,0.065,0.065,0.052,0.111,108.825,108.825,6.013,16.458,16.458,16.458
0,spy,2011-08-17,43.741,31.069,-58.951,-48.926,-35.580,-15.637,-11.031,51.518,61.550,94.296,94.296,0.066,0.066,0.052,0.111,94.296,94.296,6.019,16.164,16.164,16.164
1,spy,2011-08-18,-168.850,32.950,-72.914,-74.281,-51.345,-22.029,-15.057,168.850,78.490,25.053,25.053,0.020,0.020,0.051,0.149,25.053,25.053,4.226,20.866,20.866,20.866
1,spy,2011-08-19,-193.717,-66.621,-89.364,-81.513,-53.968,-24.863,-15.914,165.396,81.513,3.761,3.761,0.003,0.003,0.066,0.163,3.761,3.761,3.572,22.356,22.356,22.356
1,spy,2011-08-22,-193.309,-76.053,-52.179,-78.831,-48.597,-25.401,-15.831,130.824,78.831,4.187,4.187,0.004,0.004,0.065,0.158,4.187,4.187,3.590,21.989,21.989,21.989
1,spy,2011-08-23,56.181,-57.757,-25.261,-63.339,-37.950,-21.309,-12.770,57.757,63.339,41.064,33.850,0.037,0.037,0.035,0.127,33.850,33.850,4.838,18.315,18.315,18.315
1,spy,2011-08-24,160.985,-21.044,43.203,-47.933,-34.790,-20.781,-11.747,30.083,47.933,51.563,43.203,0.052,0.052,0.021,0.096,43.203,43.203,5.377,16.605,16.605,16.605
1,spy,2011-08-25,104.970,-47.213,-8.512,-53.525,-37.297,-19.704,-12.153,44.976,53.525,80.788,27.546,0.036,0.036,0.036,0.107,27.546,27.546,4.751,18.012,18.012,18.012
1,spy,2011-08-26,43.799,50.359,42.153,-43.919,-34.728,-17.409,-11.288,24.411,43.919,94.638,36.331,0.051,0.051,0.022,0.088,36.331,36.331,5.303,16.302,16.302,16.302
0,spy,2011-08-29,92.593,129.025,28.623,-28.809,-23.607,-11.578,-9.800,0.000,28.809,129.025,54.041,0.081,0.081,0.000,0.058,54.041,54.041,6.420,13.150,13.150,13.150
1,spy,2011-08-30,154.799,132.322,25.116,-15.180,-27.751,-9.506,-10.050,0.000,18.730,114.651,52.445,0.084,0.084,0.000,0.036,52.445,52.445,6.505,12.719,12.719,12.719
0,spy,2011-08-31,120.087,82.732,11.054,-15.653,-26.209,-8.711,-9.495,0.000,15.653,106.312,52.190,0.089,0.089,0.000,0.031,52.190,52.190,6.663,12.111,12.111,12.111
0,spy,2011-09-01,-11.536,40.368,9.407,2.827,-33.584,-9.708,-11.417,104.729,104.729,81.873,42.956,0.077,0.077,0.010,0.010,42.956,42.956,6.216,13.050,13.050,13.050
0,spy,2011-09-02,-104.920,22.503,-12.674,-9.285,-41.438,-14.876,-14.594,178.776,178.776,46.254,26.208,0.050,0.050,0.036,0.036,26.208,26.208,5.173,15.476,15.476,15.476
1,spy,2011-09-06,-142.639,-13.845,18.048,21.067,-41.944,-13.858,-15.608,142.639,142.639,37.789,21.067,0.042,0.042,0.043,0.043,21.067,21.067,4.873,16.010,16.010,16.010
0,spy,2011-09-07,-17.915,-14.695,56.596,11.959,-32.601,-9.671,-13.145,39.478,39.478,43.107,37.497,0.071,0.072,0.016,0.016,34.062,34.062,5.940,13.145,13.145,13.145
0,spy,2011-09-08,33.659,-36.160,46.645,30.056,-29.505,-13.249,-14.013,52.037,52.037,26.373,30.056,0.060,0.060,0.026,0.026,27.453,27.453,5.511,14.013,14.007,14.007
0,spy,2011-09-09,-30.487,-85.911,-3.722,-6.009,-36.605,-14.565,-16.217,85.911,85.911,0.000,20.800,0.029,0.033,0.052,0.052,14.175,14.175,4.475,17.274,16.341,16.341
1,spy,2011-09-12,-100.313,-58.845,-9.951,-6.138,-32.630,-13.917,-14.965,64.871,64.871,64.700,23.852,0.036,0.039,0.045,0.045,16.368,16.368,4.704,16.432,15.574,15.574
1,spy,2011-09-13,-36.402,-1.556,10.463,-11.938,-28.576,-12.213,-13.198,45.819,45.819,78.502,28.298,0.045,0.049,0.037,0.037,19.526,19.526,5.035,15.338,14.574,14.574
1,spy,2011-09-14,99.206,33.906,9.890,-0.920,-16.256,-10.872,-12.279,25.910,25.910,99.206,35.146,0.060,0.063,0.023,0.023,24.360,24.360,5.545,13.800,13.163,13.163
0,spy,2011-09-15,135.996,15.795,0.481,7.354,-12.523,-10.326,-10.961,6.464,6.464,118.832,43.353,0.078,0.082,0.006,0.006,30.254,30.254,6.189,11.941,11.453,11.453
0,spy,2011-09-16,107.015,34.722,-1.096,30.609,3.492,-9.261,-11.735,0.000,5.207,96.618,41.492,0.079,0.082,0.000,0.006,29.460,29.460,6.198,11.735,11.267,11.267
1,spy,2011-09-19,26.249,63.118,-13.023,34.047,0.638,-10.379,-11.678,99.572,13.023,63.118,34.047,0.068,0.072,0.010,0.016,24.727,24.727,5.791,21.801,12.057,12.057
0,spy,2011-09-20,-34.588,49.999,-5.306,32.999,23.487,-8.727,-12.264,55.546,12.902,52.376,32.999,0.066,0.070,0.011,0.017,23.487,23.487,5.727,21.581,12.039,12.039
0,spy,2011-09-21,-134.134,-15.713,-8.627,0.816,-2.412,-14.733,-14.432,134.134,32.669,7.656,7.656,0.006,0.039,0.040,0.046,12.557,12.557,4.584,26.108,14.513,14.513
1,spy,2011-09-22,-206.411,-90.894,-29.418,-22.104,1.692,-21.539,-16.960,178.160,51.055,0.000,0.000,0.000,0.005,0.071,0.077,1.670,1.670,3.376,30.782,17.105,17.105
1,spy,2011-09-23,-183.906,-108.293,-46.762,-11.782,-10.767,-21.904,-16.378,131.336,44.387,60.252,60.252,0.006,0.008,0.066,0.071,3.455,3.455,3.579,29.309,16.449,16.449
1,spy,2011-09-26,-11.146,-72.416,-19.601,-7.332,-5.305,-19.866,-14.985,72.416,28.781,149.743,149.743,0.030,0.032,0.043,0.049,10.427,10.427,4.417,25.224,14.368,14.368
0,spy,2011-09-27,138.224,-38.373,11.646,-15.738,-8.512,-20.385,-14.141,46.788,21.273,138.224,138.224,0.041,0.044,0.033,0.038,13.438,13.438,4.811,23.096,13.313,13.313
1,spy,2011-09-28,46.973,-69.762,-10.928,-26.874,-12.403,-23.254,-15.360,65.627,30.489,50.505,50.505,0.020,0.022,0.053,0.058,7.126,7.126,4.045,25.755,14.862,14.862
0,spy,2011-09-29,-5.448,-8.288,-11.961,-25.241,-10.083,-22.294,-13.470,50.015,25.241,56.530,56.530,0.028,0.030,0.045,0.050,9.125,9.125,4.316,24.179,14.093,14.093
0,spy,2011-09-30,-124.497,4.283,-43.422,-32.206,-3.959,-27.347,-15.831,68.878,68.878,4.283,4.283,0.003,0.005,0.069,0.069,2.086,2.086,3.401,27.347,15.947,15.947
1,spy,2011-10-03,-150.831,-52.992,-78.921,-33.602,-8.020,-30.345,-18.850,86.277,86.705,0.000,0.000,0.000,0.000,0.086,0.095,0.000,0.000,2.394,30.798,17.985,17.985
1,spy,2011-10-04,-106.563,-55.919,-62.953,-19.874,-1.153,-24.791,-17.260,65.158,62.953,219.230,219.230,0.022,0.022,0.065,0.076,219.230,219.230,3.130,27.430,16.199,16.199
1,spy,2011-10-05,37.413,-44.240,-40.797,-24.399,-5.783,-21.537,-15.887,44.240,44.944,204.221,204.221,0.041,0.041,0.027,0.058,204.221,204.221,3.760,24.555,14.666,14.666
0,spy,2011-10-06,198.914,19.541,-25.519,-10.711,-4.488,-19.405,-15.163,12.762,29.566,198.914,198.914,0.060,0.060,0.009,0.041,198.914,198.914,4.383,21.782,13.167,13.167
1,spy,2011-10-07,99.994,-4.883,-6.573,-0.906,-1.634,-19.374,-13.616,19.461,31.874,131.447,131.447,0.053,0.053,0.016,0.048,131.447,131.447,4.131,22.334,13.560,13.560
0,spy,2011-10-10,150.323,94.712,49.619,12.471,4.549,-15.326,-10.248,0.000,9.978,175.566,175.566,0.088,0.088,0.000,0.016,175.566,175.566,5.298,17.663,10.930,10.930
1,spy,2011-10-11,91.853,148.125,45.212,8.323,-4.559,-13.922,-9.133,0.000,8.810,148.125,148.125,0.089,0.089,0.000,0.015,148.125,148.125,5.318,17.267,10.757,10.757
0,spy,2011-10-12,145.191,124.770,32.333,5.780,-2.548,-15.043,-7.138,0.000,3.520,140.609,140.609,0.098,0.098,0.000,0.006,140.609,140.609,5.619,15.873,9.994,9.994
1,spy,2011-10-13,25.924,88.708,21.057,-3.788,-4.664,-15.253,-7.280,19.876,4.374,120.304,120.304,0.096,0.096,0.002,0.008,120.304,120.304,5.530,15.900,10.059,10.059
0,spy,2011-10-14,79.922,86.989,53.775,4.320,4.493,-14.772,-5.062,0.000,0.000,127.758,127.758,0.115,0.115,0.000,0.000,127.758,127.758,6.133,13.498,8.683,8.683
1,spy,2011-10-17,-14.355,65.105,30.016,-0.332,6.732,-17.771,-7.874,190.911,190.911,93.696,93.696,0.094,0.094,0.019,0.019,93.696,93.696,5.412,15.743,10.063,10.063
0,spy,2011-10-18,57.257,41.813,69.451,10.027,15.927,-14.010,-4.371,0.000,0.000,91.152,104.612,0.115,0.115,0.000,0.000,104.612,104.612,6.098,13.113,8.531,8.531
0,spy,2011-10-19,-39.161,19.911,84.902,19.292,2.328,-15.250,-5.717,118.291,118.291,58.644,84.902,0.102,0.102,0.012,0.012,84.902,84.902,5.647,14.401,9.345,9.345
1,spy,2011-10-20,39.646,12.560,69.135,38.986,7.336,-11.409,-6.581,37.526,37.526,57.135,82.080,0.107,0.107,0.008,0.008,82.080,82.080,5.788,13.677,8.947,8.947
1,spy,2011-10-21,37.798,47.852,69.554,45.931,23.148,-7.999,-2.668,0.000,0.000,71.385,91.227,0.128,0.128,0.000,0.000,91.227,91.227,6.455,11.219,7.486,7.486
0,spy,2011-10-24,119.981,39.705,64.383,39.788,25.199,-4.949,-1.580,0.000,0.000,49.423,94.363,0.142,0.142,0.000,0.000,94.363,94.363,6.885,9.594,6.519,6.519
1,spy,2011-10-25,38.084,39.092,52.862,23.439,15.033,-7.416,-3.498,194.437,194.437,27.987,74.593,0.119,0.119,0.019,0.019,74.593,74.593,6.145,11.811,7.909,7.909
1,spy,2011-10-26,8.873,23.386,32.893,39.778,13.767,-1.580,-2.958,47.414,47.414,48.360,76.894,0.131,0.131,0.009,0.009,76.894,76.894,6.494,10.475,7.113,7.113
0,spy,2011-10-27,83.407,103.195,62.169,54.201,19.764,3.250,-0.704,0.000,0.000,87.333,94.505,0.170,0.170,0.000,0.000,94.505,94.505,7.743,6.294,4.537,4.537
0,spy,2011-10-28,150.345,95.074,54.175,68.272,19.421,11.558,-0.060,2.332,2.332,77.352,89.387,0.170,0.170,0.000,0.000,89.387,89.387,7.711,6.243,4.519,4.519
0,spy,2011-10-31,32.180,20.569,34.506,70.818,14.380,7.523,-2.425,121.667,121.667,43.833,70.818,0.142,0.142,0.024,0.024,70.818,70.818,6.785,8.993,6.259,6.259
1,spy,2011-11-01,-171.811,-46.352,-3.875,42.995,5.076,14.460,-4.215,171.811,171.811,7.980,42.995,0.086,0.110,0.052,0.052,52.284,52.284,5.749,12.037,8.199,8.199
1,spy,2011-11-02,-119.492,12.732,26.061,41.820,21.035,9.236,-3.430,90.181,90.181,23.611,41.820,0.084,0.128,0.036,0.036,58.136,58.136,6.308,10.120,7.014,7.014
0,spy,2011-11-03,19.920,26.146,24.950,41.892,39.548,20.720,-2.880,37.005,37.005,37.728,47.942,0.091,0.148,0.019,0.019,64.547,64.547,6.942,8.012,5.696,5.696
0,spy,2011-11-04,95.082,-40.815,29.927,42.218,35.054,11.577,-4.454,40.815,40.815,95.082,42.218,0.084,0.141,0.024,0.024,58.939,58.939,6.700,8.587,6.080,6.080
1,spy,2011-11-07,61.027,-30.327,31.509,27.931,28.734,11.485,-4.807,26.321,26.321,87.295,27.931,0.056,0.149,0.018,0.018,59.420,59.420,6.904,7.817,5.605,5.605
0,spy,2011-11-08,43.036,31.607,26.283,34.169,29.323,10.031,-5.011,7.288,7.288,96.393,34.169,0.068,0.163,0.006,0.006,62.802,62.802,7.347,6.352,4.677,4.677
1,spy,2011-11-09,-61.630,15.847,-15.473,9.979,23.218,4.975,-8.843,47.250,47.250,15.847,14.335,0.024,0.120,0.043,0.043,44.574,44.574,5.979,10.242,7.205,7.205
1,spy,2011-11-10,-51.217,4.436,8.601,15.808,23.754,6.476,-8.003,33.507,33.507,27.166,18.899,0.034,0.131,0.034,0.034,46.751,46.751,6.292,9.164,6.527,6.527
0,spy,2011-11-11,-31.800,5.413,15.822,16.684,39.800,17.684,-7.141,15.086,13.923,47.746,28.148,0.053,0.152,0.015,0.015,52.479,52.479,6.937,7.141,5.227,5.227
1,spy,2011-11-14,62.250,-0.266,-20.537,21.750,47.091,18.969,-7.391,47.310,20.537,31.512,21.750,0.043,0.141,0.019,0.025,47.091,47.091,6.578,8.471,5.827,5.827
0,spy,2011-11-15,47.190,-2.376,-16.330,14.276,40.769,19.737,-4.959,28.151,15.249,33.443,21.508,0.041,0.122,0.014,0.020,47.391,47.391,6.734,7.797,5.458,5.458
0,spy,2011-11-16,-67.898,-49.526,-9.429,12.177,28.142,10.936,-6.190,49.526,25.266,14.940,12.177,0.024,0.084,0.030,0.035,40.224,40.224,6.152,9.515,6.466,6.466
0,spy,2011-11-17,-89.006,-14.209,0.751,1.849,16.082,5.688,-8.200,64.458,33.792,0.000,1.849,0.004,0.055,0.045,0.051,33.575,33.575,5.582,11.164,7.444,7.444
0,spy,2011-11-18,-108.397,-31.371,-13.509,-8.026,18.062,8.170,-7.595,57.671,32.312,0.000,0.000,0.000,0.054,0.046,0.052,32.240,32.240,5.530,11.146,7.459,7.459
0,spy,2011-11-21,-118.741,-92.110,-43.498,-23.229,0.223,2.388,-10.150,71.421,41.021,0.000,0.000,0.000,0.001,0.064,0.070,25.289,25.289,4.867,13.043,8.596,8.596
0,spy,2011-11-22,-79.710,-83.293,-41.773,-15.685,-1.420,-2.980,-9.715,67.954,40.772,0.000,0.000,0.000,0.000,0.068,0.073,23.399,23.399,4.723,13.297,8.775,8.775
