class,symbol,datetime,sl3,sl6,sl12,sl20,sl30,sl60,sl90,sbm10,sbm20,sam10,sam20,ram20,ram30,rbm10,rbm20,sam90,sam180,sam360,sbm90,sbm180,sbm360
0,cat,2004-06-24,38.291,16.751,7.163,-0.188,-4.219,-1.108,-3.588,0.000,0.000,114.624,114.624,0.069,0.095,0.000,0.000,41.156,41.156,41.156,13.826,6.685,6.685
0,cat,2004-06-25,-1.109,-2.539,-2.648,-5.515,-7.775,-3.110,-4.802,120.101,120.101,79.912,79.912,0.056,0.082,0.012,0.012,33.963,33.963,33.963,16.079,7.685,7.685
0,cat,2004-06-28,-29.038,-15.934,-9.618,-9.234,-10.139,-4.520,-5.627,102.402,102.402,58.607,58.607,0.047,0.072,0.020,0.020,28.896,28.896,28.896,17.492,8.356,8.356
0,cat,2004-06-29,27.947,13.178,4.913,-0.202,-4.171,-1.729,-3.728,11.799,11.799,72.212,72.212,0.065,0.091,0.004,0.004,34.917,34.917,34.917,13.648,6.805,6.805
0,cat,2004-06-30,54.700,26.948,11.728,4.325,-1.163,-0.493,-2.770,0.000,0.000,73.368,73.368,0.073,0.099,0.000,0.000,36.801,36.801,36.801,11.789,6.067,6.067
0,cat,2004-07-01,1.327,0.408,-1.596,-3.154,-6.044,-3.218,-4.351,158.611,158.611,56.138,51.222,0.056,0.082,0.016,0.016,29.259,29.259,29.259,14.665,7.371,7.371
0,cat,2004-07-02,-60.631,-30.804,-16.950,-11.829,-11.869,-6.379,-6.207,171.198,171.198,30.906,30.514,0.037,0.062,0.034,0.034,21.283,21.283,21.283,17.909,8.865,8.865
0,cat,2004-07-06,-60.646,-30.439,-16.388,-11.116,-11.428,-6.448,-6.062,113.713,113.713,23.340,28.271,0.037,0.062,0.034,0.034,20.620,20.620,20.620,17.527,8.775,8.775
0,cat,2004-07-07,-28.542,-13.839,-7.754,-5.903,-7.718,-4.941,-4.918,61.052,61.052,11.089,33.683,0.047,0.061,0.024,0.024,23.392,23.392,23.392,15.388,7.888,7.888
0,cat,2004-07-08,-70.225,-34.368,-17.814,-11.920,-11.418,-7.079,-6.135,73.263,73.263,0.000,22.700,0.034,0.034,0.037,0.037,18.466,18.466,18.466,17.310,8.828,8.828
0,cat,2004-07-09,-46.527,-22.859,-11.683,-8.322,-8.635,-6.054,-5.269,49.513,49.513,71.868,25.926,0.041,0.041,0.030,0.030,20.213,20.213,20.213,15.749,8.183,8.183
0,cat,2004-07-12,2.981,1.294,0.737,-0.817,-3.339,-3.726,-3.590,21.759,21.759,111.068,33.541,0.057,0.057,0.015,0.015,24.300,24.300,24.300,12.926,6.935,6.935
0,cat,2004-07-13,47.444,23.302,11.784,5.951,1.403,-1.616,-2.075,2.675,2.675,119.343,39.484,0.071,0.071,0.002,0.002,27.717,27.717,27.717,10.442,5.821,5.821
0,cat,2004-07-14,26.532,12.982,6.638,2.872,-0.304,-2.692,-2.639,9.231,9.231,73.501,33.921,0.064,0.064,0.008,0.008,25.064,25.064,25.064,11.296,6.264,6.264
0,cat,2004-07-15,52.705,26.439,13.341,6.941,2.714,-1.455,-1.675,0.504,0.504,75.003,36.414,0.073,0.073,0.001,0.001,26.705,26.705,26.705,9.805,5.593,5.593
0,cat,2004-07-16,-15.639,-7.411,-3.534,-2.934,-3.670,-4.816,-3.796,200.252,18.653,27.876,23.975,0.046,0.051,0.020,0.021,20.212,20.212,20.212,12.895,7.117,7.117
0,cat,2004-07-19,-0.464,0.685,0.406,-0.242,-1.650,-4.054,-3.197,76.196,13.113,30.987,25.329,0.051,0.056,0.015,0.016,21.042,21.042,21.042,11.911,6.685,6.685
0,cat,2004-07-20,-6.775,-2.007,-1.059,-0.842,-1.719,-4.425,-3.274,55.836,13.266,25.154,20.605,0.041,0.055,0.017,0.017,20.101,20.101,20.101,11.950,6.747,6.747
0,cat,2004-07-21,-55.127,-26.154,-13.079,-7.841,-6.273,-6.857,-4.657,77.141,22.389,6.098,6.098,0.005,0.040,0.031,0.031,15.830,15.830,15.830,13.937,7.772,7.772
0,cat,2004-07-22,-201.096,-99.549,-49.476,-29.624,-20.702,-14.004,-9.249,147.859,49.597,0.000,0.000,0.000,0.000,0.074,0.074,4.185,4.185,4.185,20.272,10.979,10.979
0,cat,2004-07-23,-214.890,-106.717,-52.671,-31.630,-21.963,-14.688,-9.538,129.723,48.936,0.000,0.000,0.000,0.000,0.078,0.078,3.090,3.090,3.090,20.535,11.185,11.185
0,cat,2004-07-26,-243.362,-120.222,-59.256,-35.553,-24.494,-16.019,-10.294,122.346,50.649,0.000,0.000,0.000,0.000,0.086,0.086,1.069,1.069,1.069,21.366,11.679,11.679
0,cat,2004-07-27,-261.185,-129.515,-63.844,-38.253,-26.244,-16.910,-10.830,113.822,50.842,0.000,0.000,0.000,0.000,0.091,0.092,0.000,0.000,0.000,21.824,11.987,11.987
0,cat,2004-07-28,-207.322,-102.973,-50.472,-30.146,-20.852,-14.265,-9.018,83.543,39.818,174.588,174.588,0.017,0.017,0.075,0.076,174.588,174.588,174.588,19.223,10.726,10.726
0,cat,2004-07-29,-185.112,-93.378,-45.269,-27.011,-18.655,-13.213,-8.274,68.892,34.680,121.934,121.934,0.024,0.024,0.069,0.069,121.934,121.934,121.934,18.049,10.183,10.183
0,cat,2004-07-30,-201.697,-102.497,-50.201,-29.931,-20.354,-14.111,-8.791,66.789,67.667,60.967,60.967,0.018,0.018,0.060,0.074,60.967,60.967,60.967,18.553,10.505,10.505
0,cat,2004-08-02,-216.771,-110.685,-54.637,-32.471,-21.850,-14.896,-9.264,65.098,66.121,32.216,32.216,0.013,0.013,0.065,0.079,32.216,32.216,32.216,18.956,10.777,10.777
0,cat,2004-08-03,-275.743,-140.463,-69.910,-41.519,-27.798,-17.804,-11.175,81.850,74.792,0.000,0.000,0.000,0.000,0.082,0.097,0.000,0.000,0.000,21.097,11.970,11.970
0,cat,2004-08-04,-274.151,-138.987,-69.763,-41.326,-27.613,-17.726,-11.093,68.226,69.270,2.790,2.790,0.000,0.000,0.068,0.097,2.790,2.790,2.790,20.767,11.861,11.861
0,cat,2004-08-05,-361.519,-182.569,-92.054,-54.618,-36.424,-21.963,-13.965,116.597,82.116,0.000,0.000,0.000,0.000,0.058,0.123,0.000,0.000,0.000,23.913,13.612,13.612
1,cat,2004-08-06,-333.107,-168.371,-85.846,-50.589,-33.752,-20.521,-13.088,82.961,72.025,90.491,90.491,0.009,0.009,0.050,0.115,90.491,90.491,90.491,22.560,12.957,12.957
1,cat,2004-08-09,-338.659,-171.849,-87.644,-51.776,-34.492,-20.717,-13.347,74.588,69.121,32.318,32.318,0.006,0.006,0.052,0.118,32.318,32.318,32.318,22.544,13.018,13.018
1,cat,2004-08-10,-285.047,-145.757,-74.925,-44.238,-29.384,-18.042,-11.691,45.144,56.955,78.521,78.521,0.024,0.024,0.036,0.103,78.521,78.521,78.521,20.357,11.893,11.893
0,cat,2004-08-11,-246.952,-127.903,-66.186,-39.264,-25.942,-16.201,-10.583,28.105,48.654,87.618,87.618,0.035,0.035,0.025,0.092,87.618,87.618,87.618,18.837,11.119,11.119
0,cat,2004-08-12,-255.825,-133.215,-68.854,-41.347,-27.263,-16.638,-11.038,29.352,48.111,61.477,61.477,0.031,0.031,0.029,0.096,61.477,61.477,61.477,19.056,11.294,11.294
0,cat,2004-08-13,-252.497,-132.043,-68.582,-41.498,-27.374,-16.481,-11.107,23.677,43.349,50.991,50.991,0.031,0.031,0.024,0.082,50.991,50.991,50.991,18.827,11.222,11.222
0,cat,2004-08-16,-200.869,-106.130,-56.246,-34.382,-22.628,-14.001,-9.615,3.146,34.020,66.689,66.689,0.047,0.047,0.003,0.068,66.689,66.689,66.689,16.903,10.200,10.200
0,cat,2004-08-17,-213.364,-112.474,-60.218,-36.961,-24.268,-14.629,-10.215,53.520,35.801,51.350,51.350,0.041,0.041,0.005,0.072,51.350,51.350,51.350,17.271,10.454,10.454
0,cat,2004-08-18,-207.857,-110.147,-59.646,-37.143,-24.139,-14.363,-10.250,25.388,28.915,45.964,45.964,0.041,0.041,0.005,0.058,45.964,45.964,45.964,17.029,10.363,10.363
1,cat,2004-08-19,-255.416,-134.394,-72.173,-44.797,-29.289,-16.730,-12.004,72.275,23.806,23.987,23.987,0.024,0.024,0.022,0.036,23.987,23.987,23.987,18.575,11.286,11.286
1,cat,2004-08-20,-210.535,-111.848,-61.479,-38.697,-25.239,-14.512,-10.759,21.614,14.287,34.410,34.212,0.038,0.038,0.009,0.023,34.212,34.212,34.212,16.991,10.432,10.432
1,cat,2004-08-23,-214.070,-113.628,-62.813,-39.775,-26.074,-14.704,-11.065,22.506,14.958,28.257,29.086,0.035,0.035,0.011,0.025,29.086,29.086,29.086,17.057,10.514,10.514
0,cat,2004-08-24,-161.279,-87.556,-50.067,-32.428,-21.433,-12.220,-9.572,0.000,5.861,26.523,39.003,0.051,0.051,0.000,0.011,39.003,39.003,39.003,15.318,9.556,9.556
0,cat,2004-08-25,-124.691,-70.037,-41.334,-27.591,-18.461,-10.530,-8.608,0.000,0.427,90.476,43.604,0.061,0.061,0.000,0.001,43.604,43.604,43.604,14.144,8.915,8.915
0,cat,2004-08-26,-127.175,-71.102,-42.084,-28.373,-19.255,-10.684,-8.863,21.660,1.488,67.892,39.165,0.059,0.059,0.002,0.003,39.165,39.165,39.165,14.200,8.981,8.981
0,cat,2004-08-27,-123.836,-68.715,-41.297,-28.323,-19.358,-10.542,-8.910,11.507,11.507,56.343,36.627,0.059,0.059,0.002,0.002,36.627,36.627,36.627,14.053,8.929,8.929
1,cat,2004-08-30,-183.300,-97.529,-55.816,-37.388,-25.562,-13.424,-10.938,73.102,73.102,19.237,22.221,0.038,0.038,0.022,0.022,22.221,22.221,22.221,15.832,10.007,10.007
1,cat,2004-08-31,-160.051,-85.554,-49.809,-34.271,-23.704,-12.264,-10.390,39.597,39.597,24.723,24.578,0.044,0.044,0.016,0.016,24.578,24.578,24.578,15.061,9.590,9.590
1,cat,2004-09-01,-159.835,-85.434,-49.498,-34.451,-24.251,-12.338,-10.567,33.843,33.843,20.729,22.680,0.043,0.043,0.017,0.017,22.680,22.680,22.680,12.662,9.589,9.589
1,cat,2004-09-02,-131.805,-71.377,-42.475,-30.437,-21.819,-11.095,-9.820,15.568,15.568,26.511,25.567,0.051,0.051,0.009,0.009,25.567,25.567,25.567,11.840,9.095,9.095
1,cat,2004-09-03,-109.662,-61.257,-37.174,-27.406,-20.179,-10.259,-9.322,5.995,5.995,23.286,26.214,0.050,0.057,0.004,0.004,26.949,26.949,26.949,11.193,8.746,8.746
0,cat,2004-09-07,-22.020,-18.301,-15.494,-14.701,-12.081,-6.207,-6.750,0.000,0.000,47.051,38.319,0.077,0.084,0.000,0.000,37.998,37.998,37.998,5.939,7.263,7.263
0,cat,2004-09-08,-28.294,-21.716,-16.730,-15.654,-12.883,-6.675,-7.082,31.814,31.814,68.051,27.645,0.055,0.080,0.003,0.003,34.848,34.848,34.848,11.120,7.397,7.397
0,cat,2004-09-09,-38.883,-26.126,-19.180,-17.234,-14.131,-7.362,-7.517,37.778,37.778,51.804,35.870,0.050,0.075,0.008,0.008,31.421,31.421,31.421,11.740,7.597,7.597
0,cat,2004-09-10,-25.595,-18.472,-15.717,-15.088,-12.986,-6.838,-7.190,15.023,15.023,49.308,35.629,0.053,0.079,0.005,0.005,31.485,31.485,31.485,10.926,7.378,7.378
0,cat,2004-09-13,14.658,2.554,-5.387,-8.805,-9.239,-4.917,-5.989,0.000,0.000,57.055,40.942,0.066,0.091,0.000,0.000,35.025,35.025,35.025,8.590,6.695,6.695
0,cat,2004-09-14,5.831,-0.741,-7.058,-9.623,-10.113,-5.343,-6.304,31.595,31.595,48.028,36.553,0.062,0.088,0.003,0.003,32.451,32.451,32.451,9.005,6.830,6.830
1,cat,2004-09-15,-39.176,-22.707,-17.781,-15.953,-14.519,-7.569,-7.757,86.229,86.229,31.060,26.184,0.047,0.072,0.017,0.017,25.803,25.803,25.803,11.377,7.569,7.569
0,cat,2004-09-16,-29.086,-17.354,-14.796,-13.992,-13.480,-7.112,-7.469,49.149,49.149,30.570,26.209,0.050,0.075,0.015,0.015,25.855,25.855,25.855,10.723,7.385,7.385
0,cat,2004-09-17,28.986,11.735,0.632,-4.873,-7.715,-4.352,-5.636,0.000,0.000,40.175,33.876,0.068,0.093,0.000,0.000,31.121,31.121,31.121,7.599,6.416,6.416
0,cat,2004-09-20,19.767,7.551,-0.677,-5.608,-8.334,-4.871,-5.872,31.530,31.530,31.539,27.978,0.053,0.083,0.003,0.003,29.005,29.005,29.005,8.002,6.549,6.549
0,cat,2004-09-21,41.209,18.350,5.342,-1.982,-5.984,-3.897,-5.119,0.000,0.000,56.263,29.702,0.059,0.089,0.000,0.000,30.119,30.119,30.119,6.868,6.188,6.188
0,cat,2004-09-22,-1.719,-2.292,-4.331,-7.732,-9.749,-5.948,-6.327,127.080,127.080,19.022,26.903,0.043,0.058,0.013,0.013,24.984,24.984,24.984,8.855,6.838,6.838
1,cat,2004-09-23,-41.185,-20.607,-13.005,-12.780,-13.080,-7.767,-7.404,119.874,119.874,0.000,18.319,0.031,0.045,0.024,0.024,20.616,20.616,20.616,10.540,7.403,7.403
0,cat,2004-09-24,-30.605,-14.100,-9.558,-10.520,-11.522,-7.234,-6.911,68.562,68.562,34.900,19.300,0.035,0.049,0.021,0.021,21.094,21.094,21.094,9.819,7.177,7.177
1,cat,2004-09-27,-45.849,-21.638,-12.874,-12.176,-12.509,-7.994,-7.262,62.557,62.557,0.000,15.808,0.030,0.044,0.025,0.025,19.152,19.152,19.152,10.359,7.371,7.371
1,cat,2004-09-28,64.070,32.435,15.028,4.641,-1.321,-2.722,-3.705,0.000,0.000,333.244,32.180,0.064,0.079,0.000,0.000,28.262,28.262,28.262,5.157,5.612,5.612
0,cat,2004-09-29,222.692,111.487,55.202,29.171,14.653,4.965,1.463,0.000,0.000,408.492,57.111,0.109,0.129,0.000,0.000,41.125,41.125,41.125,0.000,3.102,3.102
0,cat,2004-09-30,220.483,110.263,55.062,29.683,14.959,4.883,1.559,6.212,6.212,270.089,53.911,0.108,0.128,0.001,0.001,39.887,39.887,39.887,6.212,3.119,3.119
0,cat,2004-10-01,225.715,113.767,57.085,31.355,16.178,5.208,1.901,0.000,0.000,207.605,50.697,0.101,0.131,0.000,0.000,39.428,39.428,39.428,0.000,2.999,2.999
0,cat,2004-10-04,250.862,127.911,64.680,36.278,19.587,6.594,2.977,0.000,0.000,183.553,52.270,0.105,0.128,0.000,0.000,40.744,40.744,40.744,0.000,2.542,2.542
0,cat,2004-10-05,207.762,108.475,54.942,30.978,16.251,4.704,1.896,108.307,108.307,133.253,133.253,0.080,0.115,0.011,0.011,36.764,36.764,36.764,108.307,3.119,3.119
0,cat,2004-10-06,232.786,121.689,61.512,35.520,19.406,6.019,2.903,15.385,15.385,126.310,126.310,0.088,0.121,0.003,0.003,38.014,38.014,38.014,15.385,2.680,2.680
0,cat,2004-10-07,184.980,97.860,50.222,29.186,15.459,3.834,1.618,51.282,51.282,93.725,93.725,0.075,0.107,0.015,0.015,33.885,33.885,33.885,51.282,3.330,3.330
0,cat,2004-10-08,159.867,84.715,44.640,26.227,13.676,2.708,1.046,53.846,53.846,75.846,75.846,0.068,0.100,0.022,0.022,31.536,31.536,31.536,53.846,3.641,3.641
0,cat,2004-10-11,153.599,81.392,43.740,25.903,13.689,2.484,1.036,45.292,45.292,67.052,67.052,0.067,0.099,0.023,0.023,30.570,30.570,30.570,45.292,3.680,3.680
0,cat,2004-10-12,165.089,86.773,47.280,28.333,15.519,3.172,1.642,30.974,30.974,36.931,64.987,0.071,0.104,0.019,0.019,30.928,30.928,30.928,30.974,3.444,3.444
0,cat,2004-10-13,134.583,70.926,40.102,24.242,13.268,1.756,0.871,37.978,37.978,0.000,52.293,0.063,0.089,0.027,0.027,28.338,28.338,28.338,37.978,4.964,3.847
0,cat,2004-10-14,150.748,78.775,44.286,27.203,15.619,2.516,1.522,26.923,26.923,51.840,52.509,0.068,0.095,0.022,0.022,28.962,28.962,28.962,26.923,4.520,3.561
0,cat,2004-10-15,218.401,112.158,60.951,37.740,23.057,5.926,3.814,2.188,2.188,126.438,64.019,0.090,0.108,0.002,0.002,32.950,32.950,32.950,2.188,2.934,2.520
0,cat,2004-10-18,218.369,112.016,60.312,37.769,23.657,6.024,3.892,1.477,1.477,85.978,60.109,0.090,0.103,0.001,0.001,32.417,32.417,32.417,1.477,2.871,2.481
0,cat,2004-10-19,205.861,105.394,56.766,35.898,22.854,5.521,3.562,32.047,4.252,56.265,54.169,0.087,0.087,0.003,0.005,31.075,31.075,31.075,4.252,3.097,2.632
0,cat,2004-10-20,200.308,102.630,54.931,35.332,22.754,5.469,3.478,20.954,4.718,42.989,50.350,0.086,0.086,0.004,0.006,30.272,30.272,30.272,4.718,3.149,2.669
1,cat,2004-10-21,33.882,19.440,12.834,10.472,6.360,-2.461,-1.844,168.454,39.953,0.000,19.484,0.035,0.035,0.051,0.052,19.710,19.710,19.710,39.953,6.672,5.020
1,cat,2004-10-22,44.559,25.687,15.676,12.465,7.953,-1.715,-1.380,116.788,34.374,40.244,20.651,0.039,0.039,0.047,0.048,20.161,20.161,20.161,34.374,6.329,4.799
1,cat,2004-10-25,85.189,46.574,25.917,19.091,12.544,0.458,0.100,68.779,23.877,85.032,26.337,0.053,0.053,0.034,0.036,22.366,22.366,22.366,23.877,5.351,4.151
1,cat,2004-10-26,129.363,68.960,37.154,25.975,17.431,2.819,1.679,35.334,14.154,102.990,16.320,0.033,0.067,0.021,0.023,24.670,24.670,24.670,14.154,4.323,3.467
0,cat,2004-10-27,188.233,97.839,51.930,34.652,23.718,5.873,3.692,5.811,3.258,122.355,122.355,0.049,0.086,0.004,0.006,27.687,27.687,27.687,3.258,3.018,2.593
1,cat,2004-10-28,131.005,68.559,37.518,25.613,18.268,3.282,1.924,24.652,11.761,64.910,64.910,0.032,0.069,0.020,0.021,24.126,24.126,24.126,11.761,4.148,3.357
1,cat,2004-10-29,172.679,89.318,48.135,31.880,22.729,5.596,3.382,8.080,4.599,75.944,75.944,0.046,0.082,0.007,0.009,26.142,26.142,26.142,4.599,3.207,2.724
1,cat,2004-11-01,226.356,116.780,62.078,39.885,28.317,8.597,5.224,0.000,0.000,89.205,89.205,0.062,0.100,0.000,0.000,28.774,28.774,28.774,0.000,2.021,1.922
1,cat,2004-11-02,230.809,119.081,63.199,40.391,28.880,9.145,5.448,0.000,0.000,80.488,80.488,0.064,0.102,0.000,0.000,28.658,28.658,28.658,0.000,1.872,1.822
1,cat,2004-11-03,327.519,167.090,87.373,54.919,38.839,14.212,8.674,0.000,0.000,104.144,104.144,0.094,0.132,0.000,0.000,33.356,33.356,33.356,0.000,0.000,0.456
1,cat,2004-11-04,396.990,201.040,104.388,65.170,46.080,17.920,11.004,0.000,0.000,114.890,114.890,0.115,0.154,0.000,0.000,36.493,36.493,36.493,0.000,0.000,0.000
0,cat,2004-11-05,450.809,227.993,117.626,73.331,51.733,20.949,12.821,0.000,0.000,127.101,119.670,0.132,0.171,0.000,0.000,38.782,38.782,38.782,0.000,0.000,0.000
1,cat,2004-11-08,440.751,223.724,115.191,71.981,51.027,20.883,12.566,18.354,18.354,110.672,107.967,0.130,0.169,0.002,0.002,37.846,37.846,37.846,18.354,18.354,18.354
1,cat,2004-11-09,493.116,251.270,128.887,80.195,56.617,23.971,14.402,0.000,0.000,112.076,112.643,0.146,0.148,0.000,0.000,40.068,40.068,40.068,0.000,0.000,0.000
1,cat,2004-11-10,507.172,259.482,133.048,82.728,58.127,25.136,15.022,0.000,0.000,128.673,108.585,0.152,0.152,0.000,0.000,40.387,40.387,40.387,0.000,0.000,0.000
0,cat,2004-11-11,550.672,281.968,144.489,89.829,62.545,27.827,16.618,0.000,0.000,129.762,110.952,0.166,0.166,0.000,0.000,42.113,42.113,42.113,0.000,0.000,0.000
1,cat,2004-11-12,550.068,282.522,144.994,90.274,62.770,28.405,16.793,0.000,0.000,117.085,104.992,0.168,0.168,0.000,0.000,41.757,41.757,41.757,0.000,0.000,0.000
1,cat,2004-11-15,531.299,274.143,141.383,88.093,61.114,28.124,16.394,31.121,31.121,95.919,96.677,0.164,0.164,0.003,0.003,40.603,40.603,40.603,31.121,31.121,31.121
1,cat,2004-11-16,532.584,275.985,143.039,88.838,61.596,28.808,16.654,5.002,5.002,96.231,92.677,0.167,0.167,0.001,0.001,40.418,40.418,40.418,5.002,5.002,5.002
0,cat,2004-11-17,568.603,294.673,153.543,94.860,65.725,31.216,18.055,0.000,0.000,78.694,94.632,0.180,0.180,0.000,0.000,41.832,41.832,41.832,0.000,0.000,0.000
0,cat,2004-11-18,585.350,303.352,159.044,98.090,67.840,32.668,18.811,0.000,0.000,64.742,93.535,0.187,0.187,0.000,0.000,42.353,42.353,42.353,0.000,0.000,0.000
0,cat,2004-11-19,524.679,272.744,144.563,89.557,62.085,30.147,16.974,137.795,137.795,40.481,83.010,0.166,0.171,0.014,0.014,39.376,39.376,39.376,137.795,137.795,137.795
0,cat,2004-11-22,514.589,267.557,142.669,88.715,61.529,30.202,16.836,73.272,73.272,35.513,75.057,0.150,0.170,0.015,0.015,38.706,38.706,38.706,73.272,73.272,73.272
0,cat,2004-11-23,541.515,280.890,150.055,93.484,64.764,32.149,17.947,20.050,20.050,29.215,72.283,0.145,0.180,0.006,0.006,39.677,39.677,39.677,20.050,20.050,20.050
0,cat,2004-11-24,584.819,302.554,161.551,100.632,69.686,35.054,19.584,0.000,0.000,37.413,82.921,0.158,0.195,0.000,0.000,41.323,41.323,41.323,0.000,0.000,0.000
0,cat,2004-11-26,609.976,314.949,168.055,105.109,72.797,36.998,20.546,0.000,0.000,43.344,83.428,0.167,0.205,0.000,0.000,42.146,42.146,42.146,0.000,0.000,0.000
