class,symbol,datetime,sl3,sl6,sl12,sl20,sl30,sl60,sl90,sbm10,sbm20,sam10,sam20,ram20,ram30,rbm10,rbm20,sam90,sam180,sam360,sbm90,sbm180,sbm360
0,spy,2011-07-12,-26.214,-12.170,-7.426,-5.617,-3.388,1.743,4.497,97.518,97.518,27.044,32.905,0.036,0.036,0.029,0.029,5.107,6.874,11.074,7.374,7.374,7.374
0,spy,2011-07-13,-15.605,-6.998,-4.323,-3.912,-2.464,2.186,4.742,65.012,65.012,17.205,33.055,0.040,0.040,0.026,0.026,5.470,7.059,11.198,6.597,6.597,6.597
0,spy,2011-07-14,-38.881,-18.693,-9.660,-7.258,-4.906,0.897,3.798,65.455,65.455,1.606,24.992,0.032,0.032,0.033,0.033,4.535,6.550,10.812,7.753,7.753,7.753
0,spy,2011-07-15,-19.524,-9.458,-4.545,-4.214,-3.082,1.764,4.318,45.188,45.188,58.047,27.488,0.038,0.038,0.027,0.027,5.199,6.898,11.056,6.555,6.555,6.555
0,spy,2011-07-18,-46.588,-23.279,-11.083,-8.086,-5.849,0.258,3.234,50.131,50.131,0.000,19.977,0.030,0.030,0.035,0.035,4.130,6.309,10.610,7.900,7.900,7.900
0,spy,2011-07-19,6.867,3.205,2.431,0.093,-0.542,2.843,4.964,24.287,24.287,162.315,29.178,0.047,0.047,0.019,0.019,6.036,7.340,11.358,4.931,4.931,4.931
0,spy,2011-07-20,5.170,2.316,1.784,-0.092,-0.739,2.616,4.777,22.245,22.245,78.095,27.090,0.046,0.046,0.020,0.020,5.894,7.256,11.286,4.948,4.948,4.948
0,spy,2011-07-21,51.911,25.525,13.181,6.989,3.907,4.816,6.274,6.427,6.427,99.023,33.646,0.061,0.061,0.006,0.006,7.484,8.130,11.923,2.495,2.495,2.495
0,spy,2011-07-22,53.690,26.712,13.624,7.537,4.101,4.772,6.257,0.000,5.239,75.990,32.249,0.061,0.061,0.000,0.006,7.480,8.127,11.911,2.338,2.338,2.338
0,spy,2011-07-25,34.295,17.434,8.736,4.914,2.277,3.645,5.540,55.729,9.419,49.307,27.679,0.055,0.055,0.006,0.011,6.736,7.710,11.591,3.230,3.230,3.230
0,spy,2011-07-26,20.492,11.356,5.473,3.263,1.096,2.841,5.049,46.441,11.536,34.709,21.065,0.042,0.051,0.009,0.015,24.484,7.421,11.366,3.787,3.787,3.787
0,spy,2011-07-27,-49.663,-23.238,-11.796,-6.843,-5.718,-0.794,2.609,98.578,25.118,0.000,3.819,0.008,0.030,0.030,0.035,13.585,6.051,10.330,7.005,7.005,7.005
0,spy,2011-07-28,-60.841,-28.273,-14.129,-8.123,-6.620,-1.422,2.208,80.993,25.315,0.000,0.000,0.000,0.027,0.032,0.038,11.692,5.832,10.154,7.342,7.342,7.342
0,spy,2011-07-29,-84.723,-40.062,-19.700,-11.387,-8.732,-2.690,1.358,78.021,27.842,0.000,0.000,0.000,0.020,0.039,0.045,8.280,5.371,9.796,8.261,8.261,8.261
0,spy,2011-08-01,-99.554,-47.712,-23.134,-13.548,-9.986,-3.514,0.800,71.828,28.595,0.000,0.000,0.000,0.016,0.043,0.049,6.214,5.078,9.562,8.761,8.761,8.761
0,spy,2011-08-02,-182.633,-89.854,-43.758,-26.080,-18.123,-7.812,-2.151,96.491,40.509,0.000,0.000,0.000,0.000,0.068,0.073,0.000,3.485,8.347,12.337,12.337,12.337
0,spy,2011-08-03,-165.735,-82.049,-39.378,-23.582,-16.342,-7.071,-1.664,78.113,35.733,54.188,54.188,0.005,0.005,0.062,0.068,54.188,3.787,8.560,11.394,11.394,11.394
0,spy,2011-08-04,-314.352,-156.749,-76.677,-45.988,-31.102,-14.674,-6.903,118.228,55.777,0.000,0.000,0.000,0.000,0.106,0.112,0.000,0.987,6.426,17.690,17.690,17.690
0,spy,2011-08-05,-318.218,-159.231,-77.926,-46.731,-31.431,-15.027,-7.177,107.743,107.743,0.000,0.000,0.000,0.000,0.108,0.108,0.000,0.874,6.339,17.624,17.624,17.624
0,spy,2011-08-08,-513.259,-257.478,-127.377,-76.298,-50.977,-24.995,-14.053,161.175,150.772,0.000,0.000,0.000,0.000,0.161,0.166,0.000,0.000,3.554,25.675,25.675,25.675
0,spy,2011-08-09,-380.323,-192.070,-94.885,-56.565,-37.709,-18.507,-9.651,118.878,105.885,464.992,464.992,0.046,0.046,0.119,0.127,464.992,464.992,5.378,19.843,19.843,19.843
1,spy,2011-08-10,-508.454,-256.909,-127.858,-76.140,-50.655,-25.134,-14.246,140.199,127.405,1.336,1.336,0.000,0.000,0.140,0.166,1.336,1.336,3.539,24.921,24.921,24.921
0,spy,2011-08-11,-378.431,-192.948,-96.537,-57.102,-37.875,-18.850,-10.026,98.986,91.555,150.543,150.543,0.045,0.045,0.099,0.128,150.543,150.543,5.287,19.444,19.444,19.444
0,spy,2011-08-12,-354.705,-182.118,-91.809,-54.078,-35.826,-17.939,-9.465,86.677,81.538,130.501,130.501,0.052,0.052,0.087,0.122,130.501,130.501,5.544,18.385,18.385,18.385
0,spy,2011-08-15,-287.184,-149.448,-76.226,-44.582,-29.581,-14.892,-7.440,63.364,64.831,148.940,148.940,0.074,0.074,0.063,0.104,148.940,148.940,6.391,15.660,15.660,15.660
0,spy,2011-08-16,-309.441,-160.757,-82.733,-48.535,-32.241,-16.275,-8.453,57.947,65.520,108.825,108.825,0.065,0.065,0.052,0.111,108.825,108.825,6.013,16.458,16.458,16.458
0,spy,2011-08-17,-303.685,-157.809,-82.291,-48.303,-32.084,-16.225,-8.515,51.518,61.550,94.296,94.296,0.066,0.066,0.052,0.111,94.296,94.296,6.019,16.164,16.164,16.164
0,spy,2011-08-18,-431.071,-220.743,-114.519,-67.937,-45.131,-22.761,-13.041,168.850,78.490,25.053,25.053,0.020,0.020,0.051,0.149,25.053,25.053,4.226,20.866,20.866,20.866
1,spy,2011-08-19,-475.258,-242.588,-125.928,-75.185,-49.877,-25.153,-14.720,165.396,81.513,3.761,3.761,0.003,0.003,0.066,0.163,3.761,3.761,3.572,22.356,22.356,22.356
1,spy,2011-08-22,-469.876,-239.691,-124.930,-75.056,-49.683,-25.083,-14.718,130.824,78.831,4.187,4.187,0.004,0.004,0.065,0.158,4.187,4.187,3.590,21.989,21.989,21.989
0,spy,2011-08-23,-372.194,-191.078,-101.013,-61.276,-40.327,-20.476,-11.620,57.757,63.339,41.064,33.850,0.037,0.037,0.035,0.127,33.850,33.850,4.838,18.315,18.315,18.315
0,spy,2011-08-24,-326.384,-168.613,-89.886,-55.236,-36.190,-18.498,-10.291,30.083,47.933,51.563,43.203,0.052,0.052,0.021,0.096,43.203,43.203,5.377,16.605,16.605,16.605
0,spy,2011-08-25,-367.955,-189.851,-100.276,-62.080,-40.710,-20.827,-11.901,44.976,53.525,80.788,27.546,0.036,0.036,0.036,0.107,27.546,27.546,4.751,18.012,18.012,18.012
0,spy,2011-08-26,-320.967,-166.642,-88.527,-55.740,-36.429,-18.744,-10.522,24.411,43.919,94.638,36.331,0.051,0.051,0.022,0.088,36.331,36.331,5.303,16.302,16.302,16.302
0,spy,2011-08-29,-230.671,-121.429,-66.171,-43.011,-27.858,-14.521,-7.709,0.000,28.809,129.025,54.041,0.081,0.081,0.000,0.058,54.041,54.041,6.420,13.150,13.150,13.150
0,spy,2011-08-30,-219.139,-115.122,-63.200,-41.706,-27.097,-14.124,-7.513,0.000,18.730,114.651,52.445,0.084,0.084,0.000,0.036,52.445,52.445,6.505,12.719,12.719,12.719
0,spy,2011-08-31,-201.888,-106.221,-58.915,-39.458,-25.785,-13.445,-7.129,0.000,15.653,106.312,52.190,0.089,0.089,0.000,0.031,52.190,52.190,6.663,12.111,12.111,12.111
0,spy,2011-09-01,-231.515,-120.704,-66.164,-44.003,-29.117,-15.035,-8.307,104.729,104.729,81.873,42.956,0.077,0.077,0.010,0.010,42.956,42.956,6.216,13.050,13.050,13.050
0,spy,2011-09-02,-307.815,-158.580,-84.956,-55.287,-37.024,-18.923,-11.027,178.776,178.776,46.254,26.208,0.050,0.050,0.036,0.036,26.208,26.208,5.173,15.476,15.476,15.476
0,spy,2011-09-06,-327.231,-167.944,-89.552,-58.049,-39.332,-19.977,-11.857,142.639,142.639,37.789,21.067,0.042,0.042,0.043,0.043,21.067,21.067,4.873,16.010,16.010,16.010
0,spy,2011-09-07,-239.346,-124.093,-67.526,-44.998,-31.180,-15.806,-9.158,39.478,39.478,43.107,37.497,0.071,0.072,0.016,0.016,34.062,34.062,5.940,13.145,13.145,13.145
0,spy,2011-09-08,-267.555,-138.632,-74.392,-49.063,-34.413,-17.359,-10.318,52.037,52.037,26.373,30.056,0.060,0.060,0.026,0.026,27.453,27.453,5.511,14.013,14.007,14.007
0,spy,2011-09-09,-342.997,-177.362,-93.328,-60.336,-42.291,-21.249,-13.046,85.911,85.911,0.000,20.800,0.029,0.033,0.052,0.052,14.175,14.175,4.475,17.274,16.341,16.341
0,spy,2011-09-12,-319.443,-166.228,-87.644,-56.945,-40.424,-20.254,-12.494,64.871,64.871,64.700,23.852,0.036,0.039,0.045,0.045,16.368,16.368,4.704,16.432,15.574,15.574
0,spy,2011-09-13,-287.543,-150.518,-79.994,-52.381,-37.761,-18.853,-11.667,45.819,45.819,78.502,28.298,0.045,0.049,0.037,0.037,19.526,19.526,5.035,15.338,14.574,14.574
0,spy,2011-09-14,-240.809,-126.999,-68.727,-45.674,-33.605,-16.748,-10.373,25.910,25.910,99.206,35.146,0.060,0.063,0.023,0.023,24.360,24.360,5.545,13.800,13.163,13.163
0,spy,2011-09-15,-182.278,-98.240,-54.737,-37.333,-28.290,-14.125,-8.711,6.464,6.464,118.832,43.353,0.078,0.082,0.006,0.006,30.254,30.254,6.189,11.941,11.453,11.453
0,spy,2011-09-16,-175.362,-94.880,-53.399,-36.451,-27.877,-13.968,-8.721,0.000,5.207,96.618,41.492,0.079,0.082,0.000,0.006,29.460,29.460,6.198,11.735,11.267,11.267
0,spy,2011-09-19,-202.785,-108.228,-60.481,-40.439,-30.669,-15.426,-9.825,99.572,13.023,63.118,34.047,0.068,0.072,0.010,0.016,24.727,24.727,5.791,21.801,12.057,12.057
0,spy,2011-09-20,-202.724,-107.487,-60.608,-40.313,-30.691,-15.541,-10.009,55.546,12.902,52.376,32.999,0.066,0.070,0.011,0.017,23.487,23.487,5.727,21.581,12.039,12.039
0,spy,2011-09-21,-291.211,-151.220,-82.406,-53.278,-39.228,-19.924,-13.053,134.134,32.669,7.656,7.656,0.006,0.039,0.040,0.046,12.557,12.557,4.584,26.108,14.513,14.513
0,spy,2011-09-22,-385.763,-198.320,-105.484,-67.197,-48.316,-24.610,-16.277,178.160,51.055,0.000,0.000,0.000,0.005,0.071,0.077,1.670,1.670,3.376,30.782,17.105,17.105
0,spy,2011-09-23,-364.548,-187.723,-100.075,-64.120,-46.242,-23.709,-15.750,131.336,44.387,60.252,60.252,0.006,0.008,0.066,0.071,3.455,3.455,3.579,29.309,16.449,16.449
0,spy,2011-09-26,-290.040,-150.692,-81.587,-53.266,-39.052,-20.280,-13.538,72.416,28.781,149.743,149.743,0.030,0.032,0.043,0.049,10.427,10.427,4.417,25.224,14.368,14.368
0,spy,2011-09-27,-250.516,-131.768,-72.055,-47.808,-35.428,-18.669,-12.511,46.788,21.273,138.224,138.224,0.041,0.044,0.033,0.038,13.438,13.438,4.811,23.096,13.313,13.313
0,spy,2011-09-28,-308.388,-161.356,-86.375,-56.608,-41.182,-21.723,-14.581,65.627,30.489,50.505,50.505,0.020,0.022,0.053,0.058,7.126,7.126,4.045,25.755,14.862,14.862
0,spy,2011-09-29,-279.640,-147.507,-79.378,-52.708,-38.555,-20.598,-13.851,50.015,25.241,56.530,56.530,0.028,0.030,0.045,0.050,9.125,9.125,4.316,24.179,14.093,14.093
0,spy,2011-09-30,-351.904,-182.828,-97.273,-63.449,-45.586,-24.277,-16.313,68.878,68.878,4.283,4.283,0.003,0.005,0.069,0.069,2.086,2.086,3.401,27.347,15.947,15.947
0,spy,2011-10-03,-432.624,-222.632,-117.373,-75.326,-53.393,-28.348,-19.039,86.277,86.705,0.000,0.000,0.000,0.000,0.086,0.095,0.000,0.000,2.394,30.798,17.985,17.985
1,spy,2011-10-04,-365.093,-188.632,-100.777,-65.302,-46.843,-25.332,-17.049,65.158,62.953,219.230,219.230,0.022,0.022,0.065,0.076,219.230,219.230,3.130,27.430,16.199,16.199
1,spy,2011-10-05,-305.527,-159.220,-86.255,-56.635,-41.162,-22.705,-15.342,44.240,44.944,204.221,204.221,0.041,0.041,0.027,0.058,204.221,204.221,3.760,24.555,14.666,14.666
0,spy,2011-10-06,-245.578,-129.763,-71.853,-47.982,-35.518,-20.096,-13.662,12.762,29.566,198.914,198.914,0.060,0.060,0.009,0.041,198.914,198.914,4.383,21.782,13.167,13.167
1,spy,2011-10-07,-260.644,-138.025,-75.979,-50.344,-37.193,-21.072,-14.361,19.461,31.874,131.447,131.447,0.053,0.053,0.016,0.048,131.447,131.447,4.131,22.334,13.560,13.560
1,spy,2011-10-10,-152.484,-84.491,-49.253,-34.543,-26.953,-16.189,-11.150,0.000,9.978,175.566,175.566,0.088,0.088,0.000,0.016,175.566,175.566,5.298,17.663,10.930,10.930
1,spy,2011-10-11,-144.129,-80.246,-47.147,-33.399,-26.332,-16.018,-11.068,0.000,8.810,148.125,148.125,0.089,0.089,0.000,0.015,148.125,148.125,5.318,17.267,10.757,10.757
0,spy,2011-10-12,-111.096,-63.403,-38.992,-28.700,-23.336,-14.719,-10.193,0.000,3.520,140.609,140.609,0.098,0.098,0.000,0.006,140.609,140.609,5.619,15.873,9.994,9.994
0,spy,2011-10-13,-113.890,-63.873,-39.493,-29.080,-23.678,-15.044,-10.393,19.876,4.374,120.304,120.304,0.096,0.096,0.002,0.008,120.304,120.304,5.530,15.900,10.059,10.059
0,spy,2011-10-14,-55.535,-33.831,-24.774,-20.441,-18.070,-12.508,-8.661,0.000,0.000,127.758,127.758,0.115,0.115,0.000,0.000,127.758,127.758,6.133,13.498,8.683,8.683
1,spy,2011-10-17,-115.754,-62.486,-39.156,-28.992,-23.691,-15.520,-10.626,190.911,190.911,93.696,93.696,0.094,0.094,0.019,0.019,93.696,93.696,5.412,15.743,10.063,10.063
0,spy,2011-10-18,-50.169,-29.295,-22.399,-19.226,-17.119,-12.642,-8.645,0.000,0.000,91.152,104.612,0.115,0.115,0.000,0.000,104.612,104.612,6.098,13.113,8.531,8.531
0,spy,2011-10-19,-87.096,-47.022,-30.647,-24.302,-20.423,-14.535,-9.835,118.291,118.291,58.644,84.902,0.102,0.102,0.012,0.012,84.902,84.902,5.647,14.401,9.345,9.345
1,spy,2011-10-20,-70.741,-38.742,-25.660,-21.369,-18.614,-13.917,-9.382,37.526,37.526,57.135,82.080,0.107,0.107,0.008,0.008,82.080,82.080,5.788,13.677,8.947,8.947
0,spy,2011-10-21,-7.179,-6.470,-8.927,-11.461,-12.164,-11.040,-7.434,0.000,0.000,71.385,91.227,0.128,0.128,0.000,0.000,91.227,91.227,6.455,11.219,7.486,7.486
0,spy,2011-10-24,35.158,14.875,2.534,-4.686,-7.692,-9.140,-6.123,0.000,0.000,49.423,94.363,0.142,0.142,0.000,0.000,94.363,94.363,6.885,9.594,6.519,6.519
0,spy,2011-10-25,-28.070,-16.732,-12.430,-13.657,-13.560,-12.216,-8.124,194.437,194.437,27.987,74.593,0.119,0.119,0.019,0.019,74.593,74.593,6.145,11.811,7.909,7.909
0,spy,2011-10-26,7.056,0.838,-3.160,-8.017,-9.896,-10.613,-7.038,47.414,47.414,48.360,76.894,0.131,0.131,0.009,0.009,76.894,76.894,6.494,10.475,7.113,7.113
0,spy,2011-10-27,124.091,59.722,26.631,9.798,1.767,-5.101,-3.387,0.000,0.000,87.333,94.505,0.170,0.170,0.000,0.000,94.505,94.505,7.743,6.294,4.537,4.537
0,spy,2011-10-28,124.211,60.505,27.061,10.456,2.101,-5.040,-3.381,2.332,2.332,77.352,89.387,0.170,0.170,0.000,0.000,89.387,89.387,7.711,6.243,4.519,4.519
0,spy,2011-10-31,41.832,19.652,7.010,-1.013,-5.564,-8.806,-5.935,121.667,121.667,43.833,70.818,0.142,0.142,0.024,0.024,70.818,70.818,6.785,8.993,6.259,6.259
2,spy,2011-11-01,-52.214,-27.058,-15.945,-14.042,-14.334,-13.041,-8.826,171.811,171.811,7.980,42.995,0.086,0.110,0.052,0.052,52.284,52.284,5.749,12.037,8.199,8.199
0,spy,2011-11-02,1.593,0.133,-2.064,-5.277,-8.714,-10.334,-7.109,90.181,90.181,23.611,41.820,0.084,0.128,0.036,0.036,58.136,58.136,6.308,10.120,7.014,7.014
0,spy,2011-11-03,62.386,31.001,13.499,4.558,-2.207,-7.250,-5.171,37.005,37.005,37.728,47.942,0.091,0.148,0.019,0.019,64.547,64.547,6.942,8.012,5.696,5.696
0,spy,2011-11-04,43.146,20.689,8.722,2.269,-3.674,-8.025,-5.784,40.815,40.815,95.082,42.218,0.084,0.141,0.024,0.024,58.939,58.939,6.700,8.587,6.080,6.080
0,spy,2011-11-07,65.364,31.324,14.539,5.958,-1.098,-6.842,-5.108,26.321,26.321,87.295,27.931,0.056,0.149,0.018,0.018,59.420,59.420,6.904,7.817,5.605,5.605
0,spy,2011-11-08,109.938,53.114,25.816,12.970,3.622,-4.610,-3.766,7.288,7.288,96.393,34.169,0.068,0.163,0.006,0.006,62.802,62.802,7.347,6.352,4.677,4.677
0,spy,2011-11-09,-15.594,-9.641,-5.734,-5.601,-8.353,-10.416,-7.751,47.250,47.250,15.847,14.335,0.024,0.120,0.043,0.043,44.574,44.574,5.979,10.242,7.205,7.205
0,spy,2011-11-10,17.396,6.571,2.285,-0.535,-4.856,-8.774,-6.793,33.507,33.507,27.166,18.899,0.034,0.131,0.034,0.034,46.751,46.751,6.292,9.164,6.527,6.527
0,spy,2011-11-11,82.331,38.544,18.257,9.166,1.837,-5.615,-4.850,15.086,13.923,47.746,28.148,0.053,0.152,0.015,0.015,52.479,52.479,6.937,7.141,5.227,5.227
0,spy,2011-11-14,52.490,23.182,10.210,4.675,-0.781,-6.922,-5.872,47.310,20.537,31.512,21.750,0.043,0.141,0.019,0.025,47.091,47.091,6.578,8.471,5.827,5.827
0,spy,2011-11-15,72.041,32.416,14.452,7.415,1.473,-5.902,-5.364,28.151,15.249,33.443,21.508,0.041,0.122,0.014,0.020,47.391,47.391,6.734,7.797,5.458,5.458
0,spy,2011-11-16,20.652,6.378,1.005,-0.404,-3.278,-8.247,-7.034,49.526,25.266,14.940,12.177,0.024,0.084,0.030,0.035,40.224,40.224,6.152,9.515,6.466,6.466
0,spy,2011-11-17,-30.245,-18.959,-11.884,-7.998,-7.992,-10.575,-8.683,64.458,33.792,0.000,1.849,0.004,0.055,0.045,0.051,33.575,33.575,5.582,11.164,7.444,7.444
0,spy,2011-11-18,-31.847,-19.349,-12.462,-8.294,-7.827,-10.573,-8.789,57.671,32.312,0.000,0.000,0.000,0.054,0.046,0.052,32.240,32.240,5.530,11.146,7.459,7.459
0,spy,2011-11-21,-92.757,-49.412,-27.848,-17.552,-13.660,-13.374,-10.725,71.421,41.021,0.000,0.000,0.000,0.001,0.064,0.070,25.289,25.289,4.867,13.043,8.596,8.596
0,spy,2011-11-22,-102.843,-54.616,-30.635,-19.318,-14.592,-13.820,-11.107,67.954,40.772,0.000,0.000,0.000,0.000,0.068,0.073,23.399,23.399,4.723,13.297,8.775,8.775
1,spy,2011-11-23,-171.261,-89.272,-47.939,-29.790,-21.397,-17.047,-13.328,99.676,49.387,0.000,0.000,0.000,0.000,0.080,0.094,16.300,16.300,3.980,15.391,10.044,10.044
1,spy,2011-11-25,-173.938,-91.334,-48.993,-30.665,-21.730,-17.197,-13.527,90.531,47.773,0.000,0.000,0.000,0.000,0.081,0.096,15.345,15.345,3.908,15.401,10.086,10.086
1,spy,2011-11-28,-79.127,-44.375,-25.672,-17.029,-12.515,-12.713,-10.737,54.871,34.565,289.668,289.668,0.029,0.029,0.055,0.069,22.812,22.812,4.826,12.415,8.337,8.337
1,spy,2011-11-29,-65.828,-38.292,-22.707,-15.656,-11.392,-12.077,-10.497,53.141,43.735,159.447,159.447,0.032,0.032,0.048,0.061,23.015,23.015,4.906,11.996,8.112,8.112
0,spy,2011-11-30,73.404,30.483,11.312,4.494,2.019,-5.451,-6.409,8.645,15.066,247.837,247.837,0.074,0.074,0.009,0.023,33.414,33.414,6.246,7.339,5.628,5.628
0,spy,2011-12-01,77.395,31.931,11.780,4.596,2.120,-5.252,-6.475,1.600,14.222,185.448,185.448,0.074,0.074,0.000,0.023,32.575,32.575,6.223,6.967,5.600,5.600
0,spy,2011-12-02,78.652,32.545,11.526,4.293,2.055,-5.168,-6.600,5.200,13.892,146.467,146.467,0.073,0.073,0.001,0.024,31.585,31.585,6.176,4.883,5.616,5.616
0,spy,2011-12-05,118.731,53.464,21.224,10.026,5.865,-3.167,-5.477,0.000,7.212,141.539,141.539,0.085,0.085,0.000,0.013,33.678,33.678,6.529,3.413,4.923,4.923
0,spy,2011-12-06,122.446,56.301,22.195,10.453,6.039,-2.847,-5.449,0.000,6.667,121.811,121.811,0.085,0.085,0.000,0.013,33.011,33.011,6.316,2.638,4.872,4.872
0,spy,2011-12-07,137.251,64.876,26.158,12.633,7.393,-1.998,-5.064,0.000,4.496,111.634,111.634,0.089,0.089,0.000,0.009,33.223,33.223,6.306,1.769,4.617,4.617
0,spy,2011-12-08,62.541,28.323,8.181,1.761,0.015,-5.403,-7.368,219.364,219.364,72.680,72.680,0.065,0.065,0.022,0.022,27.135,27.135,5.474,12.546,5.902,5.902
0,spy,2011-12-09,121.161,58.349,23.305,10.685,5.671,-2.477,-5.561,26.829,26.829,83.462,83.462,0.083,0.083,0.005,0.005,30.550,30.550,6.069,6.686,4.877,4.877
0,spy,2011-12-12,71.885,34.119,11.850,3.625,0.751,-4.675,-7.039,66.283,66.283,37.591,61.497,0.068,0.068,0.020,0.020,26.510,26.510,5.516,11.085,5.705,5.705
0,spy,2011-12-13,40.799,18.942,5.132,-0.723,-2.368,-5.982,-7.925,72.595,72.595,24.990,48.063,0.058,0.058,0.029,0.029,23.870,23.870,5.163,13.556,6.207,6.207
0,spy,2011-12-14,4.859,1.521,-2.690,-5.751,-5.749,-7.507,-8.912,78.750,78.750,0.000,35.704,0.046,0.046,0.039,0.039,21.065,21.065,4.769,16.232,6.772,6.772
0,spy,2011-12-15,16.817,8.116,1.354,-3.677,-4.446,-6.726,-8.411,59.839,59.839,36.143,35.856,0.050,0.050,0.036,0.036,21.430,21.430,4.881,14.748,6.528,6.528
0,spy,2011-12-16,-0.427,0.382,-1.975,-5.669,-5.943,-7.215,-8.756,57.941,57.941,0.000,30.084,0.045,0.045,0.041,0.041,20.013,20.013,4.697,15.637,6.756,6.756
1,spy,2011-12-19,-36.937,-17.450,-10.239,-10.511,-9.291,-8.654,-9.725,63.521,63.521,0.000,21.220,0.034,0.034,0.051,0.051,17.452,17.452,4.311,18.010,7.303,7.303
1,spy,2011-12-20,61.088,32.401,15.143,4.827,0.688,-3.614,-6.528,24.549,24.549,302.602,38.376,0.065,0.065,0.022,0.022,23.155,23.155,5.337,9.875,5.621,5.621
1,spy,2011-12-21,65.592,35.147,17.142,6.317,1.518,-3.077,-6.208,20.200,20.200,161.277,37.390,0.067,0.067,0.020,0.020,23.132,23.132,5.389,9.125,5.479,5.479
1,spy,2011-12-22,94.639,49.767,24.946,11.437,4.736,-1.392,-5.160,6.876,10.473,138.000,40.399,0.077,0.077,0.006,0.012,24.481,24.481,5.685,6.698,4.958,4.958
0,spy,2011-12-23,123.733,64.234,32.912,16.734,8.041,0.307,-4.097,0.000,2.236,126.777,43.192,0.086,0.086,0.000,0.003,25.816,25.816,5.985,4.354,4.433,4.433
0,spy,2011-12-27,125.327,64.549,33.782,17.832,8.580,0.694,-3.887,0.000,1.457,103.084,28.318,0.057,0.087,0.000,0.002,25.532,25.532,5.995,4.058,4.363,4.363
1,spy,2011-12-28,78.472,41.299,22.397,11.675,4.333,-1.226,-5.150,131.235,10.709,62.904,19.908,0.040,0.073,0.013,0.015,22.590,22.590,5.511,7.034,5.061,5.061
1,spy,2011-12-29,112.088,58.174,31.213,17.399,8.021,0.790,-3.900,14.625,3.209,69.237,69.237,0.048,0.084,0.003,0.005,24.144,24.144,5.856,4.538,4.472,4.472
1,spy,2011-12-30,92.932,49.128,26.688,15.247,6.540,0.249,-4.290,26.089,6.066,54.140,54.140,0.043,0.079,0.008,0.010,22.844,22.844,5.665,5.530,4.713,4.713
1,spy,2012-01-03,144.164,75.724,40.161,23.751,12.239,3.184,-2.457,0.000,0.000,66.598,66.598,0.060,0.096,0.000,0.000,25.370,25.370,6.206,1.952,3.828,3.828
1,spy,2012-01-04,146.133,77.626,41.087,24.792,13.095,3.718,-2.169,0.000,0.000,61.601,61.601,0.062,0.098,0.000,0.000,25.258,25.258,6.244,1.572,3.720,3.720
2,spy,2012-01-05,152.307,81.138,42.882,26.355,14.379,4.364,-1.759,0.000,0.000,33.164,58.571,0.064,0.101,0.000,0.000,25.345,25.345,6.320,0.976,3.555,3.555
1,spy,2012-01-06,140.127,74.946,40.352,25.176,13.835,4.096,-1.929,25.773,25.773,28.509,51.404,0.062,0.098,0.003,0.003,24.506,24.506,6.210,1.490,3.673,3.673
1,spy,2012-01-09,145.906,77.426,42.079,26.562,15.110,4.636,-1.557,0.781,0.781,36.507,49.432,0.064,0.100,0.000,0.000,24.561,24.561,6.277,0.968,3.522,3.522
0,spy,2012-01-10,172.985,90.990,49.378,31.125,18.624,6.263,-0.510,0.000,0.000,43.059,52.492,0.073,0.110,0.000,0.000,25.685,25.685,6.564,0.000,3.040,3.040
0,spy,2012-01-11,172.731,90.326,49.478,31.396,19.284,6.459,-0.339,0.000,0.000,38.897,49.381,0.074,0.079,0.000,0.000,25.405,25.405,6.564,0.000,2.994,2.994
0,spy,2012-01-12,179.317,93.200,51.175,32.500,20.572,6.989,0.070,0.000,0.000,37.491,47.905,0.077,0.079,0.000,0.000,25.445,25.445,6.630,0.000,2.850,2.850
2,spy,2012-01-13,159.206,82.555,46.029,29.605,19.039,6.174,-0.324,51.733,51.733,29.571,41.811,0.071,0.071,0.005,0.005,24.228,24.228,6.429,51.733,3.108,3.108
2,spy,2012-01-17,170.869,88.265,48.587,31.390,20.675,6.925,0.262,6.563,6.563,30.598,41.797,0.075,0.075,0.001,0.001,24.523,24.523,6.546,6.563,2.887,2.887
2,spy,2012-01-18,206.789,106.746,57.445,36.938,24.789,8.965,1.651,0.000,0.000,25.647,45.854,0.087,0.087,0.000,0.000,25.969,25.969,6.915,0.000,2.223,2.292
0,spy,2012-01-19,221.654,115.114,61.353,39.604,26.829,9.974,2.414,0.000,0.000,29.444,46.429,0.093,0.093,0.000,0.000,26.466,26.466,7.081,0.000,1.855,2.002
0,spy,2012-01-20,231.698,120.791,63.862,41.372,28.285,10.666,3.024,0.000,0.000,36.889,32.357,0.065,0.097,0.000,0.000,26.708,26.708,7.193,0.000,1.639,1.794
0,spy,2012-01-23,219.344,114.765,60.868,39.799,27.476,10.257,2.895,25.767,25.767,30.538,29.959,0.060,0.094,0.003,0.003,25.950,25.950,7.082,25.767,1.771,1.920
0,spy,2012-01-24,211.305,110.827,59.063,38.952,27.141,10.106,2.912,18.567,18.567,26.871,31.243,0.053,0.093,0.004,0.004,25.435,25.435,7.022,18.567,1.823,1.969
0,spy,2012-01-25,236.092,124.089,65.978,43.203,30.155,11.590,4.002,0.000,0.000,41.247,34.402,0.062,0.102,0.000,0.000,26.392,26.392,7.295,0.000,1.361,1.525
0,spy,2012-01-26,213.303,113.316,60.899,40.067,28.279,10.690,3.552,51.297,51.297,29.494,29.725,0.056,0.096,0.005,0.005,25.275,25.275,7.094,51.297,1.631,1.783
